market,snapshot_kst,snapshot_epoch,price,value_accel_pct,launch_score,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,path_5d_status,path_5d_source,path_5d_points,stage_provisional,max_rally_5d_pct,max_rally_5d_base_price,max_rally_5d_base_time_kst,high_5d,high_5d_time_kst,max_rally_day,drawdown_from_5d_high_pct,gain_retrace_5d_pct,post_surge_higher_low,slope15,gap120,f120up,higher_low,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,launch_score_change_15m,slope15_change_15m,gap120_change_15m,f120up_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,launch_score_change_30m,slope15_change_30m,gap120_change_30m,f120up_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,launch_score_change_45m,slope15_change_45m,gap120_change_45m,f120up_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,launch_score_change_60m,slope15_change_60m,gap120_change_60m,f120up_change_60m,buy_sell_ratio_change_90m,bid_trade_value_change_90m,ask_trade_value_change_90m,value_accel_change_90m,price_change_90m,launch_score_change_90m,slope15_change_90m,gap120_change_90m,f120up_change_90m,buy_sell_ratio_change_120m,bid_trade_value_change_120m,ask_trade_value_change_120m,value_accel_change_120m,price_change_120m,launch_score_change_120m,slope15_change_120m,gap120_change_120m,f120up_change_120m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_value_accel_pct,delta_price_pct_15m,delta_launch_score,delta_slope15,delta_gap120,trade_value_15m,normal_trade_value_15m_median,trade_value_anomaly_ratio,surge_return_from_120m,surge_success_15_120m,signal_failure_120m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate,stage,stage_label,stage_reason,stage_previous,stage_changed,stage_change_reason,stage_change_kst,scan_cycle,scan_run_id
KRW-0G,2026-09-07T04:28:14.981476+09:00,1788722894,269.0,-83.52747266121862,9.0,1811306.3999994,21855688.797756262,0.08287574080874319,11,0.0,complete,1788722549379,1788722813001,1158597.61852492,1981954.77998196,-0.2621695348399507,270.0,275.0,1.85185185185186,-0.37037037037036535,2.181818181818182,119.99999999999964,complete_hourly_ordered,/v1/candles/minutes/60,120,False,16.666666666666675,246.0,2026-09-02T21:00:00,287.0,2026-09-05T01:00:00,D-2,6.271777003484324,43.90243902439026,False,1.3923013923013983,34.904916308824816,,True,-5.264341491680507,-79.44815908233,1226.0232348082864,0.004413305035171788,-0.37037037037036535,0.0,0.0,0.0,,-5.264341491680507,-79.44815908233,1226.0232348082864,0.004413305035171788,-0.37037037037036535,0.0,0.0,0.0,,-5.264341491680507,-79.44815908233,1226.0232348082864,0.004413305035171788,-0.37037037037036535,0.0,0.0,0.0,,0.08287574080874319,,69.40527528239562,0.050825922143957314,0.3731343283582156,0.0,0.05460005460005135,-0.03220301109981705,,0.08287574080874319,,69.40527528239562,0.050825922143957314,0.3731343283582156,0.0,0.05460005460005135,-0.03220301109981705,,-12.648914820692978,-95.2940824648811,622.9468584190488,0.06901439014480104,0.0,0.0,0.05460005460005135,-0.03220301109981705,,-5.264341491680507,-7002047.144607301,20207475.687756263,0.004413305035171788,-0.37037037037036535,0.0,0.0,0.0,23666995.19775566,25113582.098093655,0.9423982252038906,0.0,False,False,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,True,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S4,True,발사 구조 관찰 또는 초기 준비,2026-09-07T04:28:14.981476+09:00,2026-09-06T19:10:00Z,34054595745-1
KRW-1INCH,2026-09-07T04:28:14.981476+09:00,1788722894,131.0,576.9951012414909,7.0,2104743.63728549,0.0,,8,0.0,complete,1788722688762,1788722688762,1653496.98602906,1524472.30451183,0.04059972571203485,129.0,132.0,2.3255813953488413,1.5503875968992276,0.7575757575757576,33.33333333333333,complete_hourly_ordered,/v1/candles/minutes/60,120,False,10.924369747899165,119.0,2026-09-02T19:00:00,132.0,2026-09-06T10:00:00,D-1,0.7575757575757569,7.6923076923076605,True,0.3224073078989864,-4.747878532856441,,False,,2004.7436373019075,,0.7532475032915045,0.0,0.0,0.0,0.0,,,2004.7436373019075,,0.7532475032915045,0.0,0.0,0.0,0.0,,,2004.7436373019075,,0.7532475032915045,0.0,0.0,0.0,0.0,,,-61.327402999857014,-100.0,1.2367369778093007,0.7692307692307665,0.0,0.053734551316497736,-0.04876224726238032,,,-61.327402999857014,-100.0,1.2367369778093007,0.7692307692307665,0.0,0.053734551316497736,-0.04876224726238032,,,167.23009886450342,,4.72080369065668,0.7692307692307665,0.0,0.053734551316497736,-0.04876224726238032,,,2004743.63728627,0.0,0.7532475032915045,0.0,0.0,0.0,0.0,2104743.63728549,2174786.485215035,0.96779323009145,0.7692307692307665,False,True,rising,flat_or_na,buy_only,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-06T19:10:00Z,34054595745-1
KRW-2Z,2026-09-07T04:28:14.981476+09:00,1788722894,70.2,20.81209939499058,5.0,77680.159919622,0.0,,3,0.0,complete,1788722166560,1788722224650,1160520.77970341,1181950.90925236,-0.009148511655439917,71.8,72.1,0.41782729805013297,-2.228412256267398,2.6352288488210704,633.3333333333386,complete_hourly_ordered,/v1/candles/minutes/60,120,False,4.022988505747138,69.6,2026-09-04T23:00:00,72.4,2026-09-05T16:00:00,D-2,3.03867403314918,78.57142857142819,False,-0.6845107503290815,25.722583662184444,,False,,-64.94032771289577,-100.0,0.15403338513013765,-0.14224751066855834,0.0,-0.008775778850356186,0.005953914050881082,,,-64.94032771289577,-100.0,0.15403338513013765,-0.14224751066855834,0.0,-0.008775778850356186,0.005953914050881082,,,-64.94032771289577,-100.0,0.15403338513013765,-0.14224751066855834,0.0,-0.008775778850356186,0.005953914050881082,,,,-100.0,0.2027994104823776,0.14265335235379428,0.0,0.008775778850389493,-0.005954011745718191,,,,-100.0,0.2027994104823776,0.14265335235379428,0.0,0.008775778850389493,-0.005954011745718191,,,484.7536526208794,,0.235241925030639,0.0,0.0,0.0,0.0,,,-143885.402027158,-11070.40111,0.15403338513013765,-0.14224751066855834,0.0,-0.008775778850356186,0.005953914050881082,77680.159919622,1108602.616293162,0.07007033789922072,0.0,False,False,falling,falling,buy_only,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-06T19:10:00Z,34054595745-1
KRW-A,2026-09-07T04:28:14.981476+09:00,1788722894,109.0,-18.327152427772532,8.0,0.0,0.0,,0,0.0,complete,,,1299881.98695068,3630934.87599567,-0.4727518692819788,110.0,112.0,1.8181818181818077,-0.9090909090909038,2.6785714285714284,150.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,9.80392156862746,102.0,2026-09-02T04:00:00,112.0,2026-09-06T21:00:00,D-1,2.67857142857143,30.000000000000092,False,0.5079365079365017,-1.5313076244688546,,True,,-100.0,,0.1436118341879613,-0.9090909090909038,0.0,-0.06349206349205438,0.0559939628327244,,,-100.0,,0.1436118341879613,-0.9090909090909038,0.0,-0.06349206349205438,0.0559939628327244,,,-100.0,,0.1436118341879613,-0.9090909090909038,0.0,-0.06349206349205438,0.0559939628327244,,,,,0.407400068720996,0.0,0.0,0.0,0.0,,,,,0.407400068720996,0.0,0.0,0.0,0.0,,,,-100.0,0.9063028599764245,-0.9090909090909038,0.0,-0.06349206349205438,0.0559939628327244,,,-3518882.5587201,0.0,0.1436118341879613,-0.9090909090909038,0.0,-0.06349206349205438,0.0559939628327244,0,1129999.9999994,0.0,-0.9090909090909038,False,False,falling,flat_or_na,unavailable,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-06T19:10:00Z,34054595745-1
KRW-AAVE,2026-09-07T04:28:14.981476+09:00,1788722894,181000.0,40.34316685462578,6.0,6591685.346817,3683756.983025,1.789392019395397,23,0.0,complete,1788722342320,1788722592707,1127.46131303,433.85819764,0.44424162424791447,183300.0,191500.0,4.473540643753404,-1.2547735951991323,5.483028720626632,128.04878048780503,complete_hourly_ordered,/v1/candles/minutes/60,120,False,11.078886310904878,172400.0,2026-09-02T10:00:00,191500.0,2026-09-06T10:00:00,D-1,5.483028720626637,54.97382198952872,True,0.29697015262011295,-32.726436095461956,,True,,,,0.2467806471413212,-0.4947773501924102,0.0,-0.03383204270355211,0.037341130998783,,,,,0.2467806471413212,-0.4947773501924102,0.0,-0.03383204270355211,0.037341130998783,,,,,0.2467806471413212,-0.4947773501924102,0.0,-0.03383204270355211,0.037341130998783,,0.657498846712776,164.27335283003134,67.16806633089168,0.2864305720626348,-0.1654715940430207,0.0,-0.026313810991651643,0.02904346306438299,,0.657498846712776,164.27335283003134,67.16806633089168,0.2864305720626348,-0.1654715940430207,0.0,-0.026313810991651643,0.02904346306438299,,1.3459119291866832,643.1771453855514,84.1878492271354,0.541485638553695,-1.038819026790594,0.0,-0.06766408540710422,0.07467808295581335,,,6591685.346817,3683756.983025,0.2467806471413212,-0.4947773501924102,0.0,-0.03383204270355211,0.037341130998783,10275442.329842,18993222.021849,0.541005750262992,-1.038819026790594,False,False,rising,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-06T19:10:00Z,34054595745-1
KRW-ADA,2026-09-07T04:28:14.981476+09:00,1788722894,299.0,52.2239854818503,8.0,6033741.12582423,271560.1965056,22.21879790729863,8,0.0,complete,1788722049846,1788723162756,7011488.14165858,7213698.37855101,-0.014214944500386826,299.0,305.0,2.006688963210701,0.0,1.9672131147540985,100.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,17.42424242424243,264.0,2026-09-02T19:00:00,310.0,2026-09-04T13:00:00,D-3,3.8709677419354827,26.08695652173909,True,-0.25298988040478587,-3.117662793116774,,False,13.616376925486259,-83.4237251811865,-93.58218680881885,0.359216230858749,0.0,0.0,0.0,0.0,,13.616376925486259,-83.4237251811865,-93.58218680881885,0.359216230858749,0.0,0.0,0.0,0.0,,13.616376925486259,-83.4237251811865,-93.58218680881885,0.359216230858749,0.0,0.0,0.0,0.0,,20.454618979870478,-83.68486095955386,-98.70457328009809,0.804681772469884,0.6734006734006703,0.0,0.022999080036800734,-0.020712189776108225,,20.454618979870478,-83.68486095955386,-98.70457328009809,0.804681772469884,0.6734006734006703,0.0,0.022999080036800734,-0.020712189776108225,,18.173912181128724,-86.29402668380686,-97.50485620053621,1.0195349260000839,0.3355704697986628,0.0,0.022999080036800734,-0.020712189776108225,,13.616376925486259,-30366120.675309412,-3959790.707860959,0.359216230858749,0.0,0.0,0.0,0.0,6305301.322329829,154160725.9814996,0.04090082790013917,0.3355704697986628,False,False,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-06T19:10:00Z,34054595745-1
KRW-AERO,2026-09-07T04:28:14.981476+09:00,1788722894,746.0,80.76896319257128,10.0,0.0,0.0,,0,0.0,complete,,,79559.98514466,134763.43058501,-0.25757076170332743,753.0,766.0,1.726427622841964,-0.9296148738379806,2.610966057441253,153.84615384615387,complete_hourly_ordered,/v1/candles/minutes/60,120,False,22.756410256410263,624.0,2026-09-02T20:00:00,766.0,2026-09-06T20:00:00,D-1,2.610966057441255,14.084507042253561,True,1.0863239573229766,-5.435139988365908,,True,,-100.0,,0.29573912491967747,0.26881720430107503,0.0,0.019398642095058705,-0.017567020588083793,,,-100.0,,0.29573912491967747,0.26881720430107503,0.0,0.019398642095058705,-0.017567020588083793,,,-100.0,,0.29573912491967747,0.26881720430107503,0.0,0.019398642095058705,-0.017567020588083793,,,,,0.4202233765841612,1.3586956521739024,1.0,0.09699321047527132,-0.08784398998476473,,,,,0.4202233765841612,1.3586956521739024,1.0,0.09699321047527132,-0.08784398998476473,,,-100.0,-100.0,0.7988196258300633,1.2211668928086894,2.0,0.13579049466536652,-0.12298780785391816,,,-1383535.4062719,0.0,0.29573912491967747,0.26881720430107503,0.0,0.019398642095058705,-0.017567020588083793,0,3562069.03190072,0.0,1.2211668928086894,False,False,falling,flat_or_na,unavailable,accelerating,neutral,False,False,False,pass,S1,⚡ 선행 시동,가격 미급등 상태에서 선행조건 4개 개선,S1,False,,,2026-09-06T19:10:00Z,34054595745-1
KRW-AGLD,2026-09-07T04:28:14.981476+09:00,1788722894,234.0,-8.404657344069022,8.0,0.0,0.0,,0,0.0,complete,,,336457.16644903,598788.04093544,-0.2804942194999866,236.0,239.0,1.2711864406779627,-0.8474576271186418,2.092050209205021,166.66666666666669,complete_hourly_ordered,/v1/candles/minutes/60,120,False,9.1324200913242,219.0,2026-09-03T07:00:00,239.0,2026-09-06T10:00:00,D-1,2.092050209205021,24.99999999999993,False,-0.05783689994216523,12.027491408934699,,True,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,-100.0,,0.11056240847242549,-0.42553191489361764,0.0,-0.028918449971082616,0.022655111247841475,,,-100.0,,0.11056240847242549,-0.42553191489361764,0.0,-0.028918449971082616,0.022655111247841475,,,,,0.1423186029203869,-0.8474576271186418,0.0,-0.05783689994216523,0.0453087808723307,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,631695.5575244699,0.0,-0.8474576271186418,False,False,flat_or_na,flat_or_na,unavailable,flat_or_na,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-06T19:10:00Z,34054595745-1
KRW-AHT,2026-09-07T04:28:14.981476+09:00,1788722894,1.33,-83.18069471454766,4.0,0.0,0.0,,0,0.0,complete,,,174666101.70298064,223663117.7712704,-0.12300633162929953,1.33,1.35,1.5037593984962516,0.0,1.4814814814814827,100.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,7.692307692307687,1.3,2026-09-02T11:00:00,1.4,2026-09-03T09:00:00,D-4,4.999999999999993,70.00000000000009,False,0.20408163265306367,17.712370378129243,,True,,-100.0,,0.00703136539371485,0.0,0.0,0.0,0.0,,,-100.0,,0.00703136539371485,0.0,0.0,0.0,0.0,,,-100.0,,0.00703136539371485,0.0,0.0,0.0,0.0,,,,,0.05899123393444938,0.0,0.0,0.0,0.0,,,,,0.05899123393444938,0.0,0.0,0.0,0.0,,,,,0.05899123393444938,0.0,0.0,0.0,0.0,,,-19999.999999996802,0.0,0.00703136539371485,0.0,0.0,0.0,0.0,0,753747.3266924659,0.0,0.0,False,False,falling,flat_or_na,unavailable,accelerating,neutral,False,True,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-06T19:10:00Z,34054595745-1
KRW-AI,2026-09-07T04:28:14.981476+09:00,1788722894,27.6,,,0.0,0.0,,0,0.0,complete,,,5275351.55319308,6450109.44599408,-0.10018863163524548,27.7,28.0,1.0830324909747224,-0.3610108303249038,1.4285714285714235,133.333333333333,complete_hourly_ordered,/v1/candles/minutes/60,120,False,8.52713178294573,25.8,2026-09-04T21:00:00,28.0,2026-09-06T07:00:00,D-1,1.4285714285714235,18.181818181817977,True,,,,False,,,,,-0.3610108303249038,,,,,,,,,-0.3610108303249038,,,,,,,,,-0.3610108303249038,,,,,,,-100.0,,-0.3610108303249038,,,,,,,-100.0,,-0.3610108303249038,,,,,,-100.0,,,-1.075268817204289,,,,,,0.0,0.0,,-0.3610108303249038,,,,0,999999.9999999731,0.0,-1.075268817204289,False,False,flat_or_na,flat_or_na,unavailable,flat_or_na,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-06T19:10:00Z,34054595745-1
