market,snapshot_kst,snapshot_epoch,price,value_accel_pct,launch_score,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,path_5d_status,path_5d_source,path_5d_points,stage_provisional,max_rally_5d_pct,max_rally_5d_base_price,max_rally_5d_base_time_kst,high_5d,high_5d_time_kst,max_rally_day,drawdown_from_5d_high_pct,gain_retrace_5d_pct,post_surge_higher_low,slope15,gap120,f120up,higher_low,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,launch_score_change_15m,slope15_change_15m,gap120_change_15m,f120up_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,launch_score_change_30m,slope15_change_30m,gap120_change_30m,f120up_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,launch_score_change_45m,slope15_change_45m,gap120_change_45m,f120up_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,launch_score_change_60m,slope15_change_60m,gap120_change_60m,f120up_change_60m,buy_sell_ratio_change_90m,bid_trade_value_change_90m,ask_trade_value_change_90m,value_accel_change_90m,price_change_90m,launch_score_change_90m,slope15_change_90m,gap120_change_90m,f120up_change_90m,buy_sell_ratio_change_120m,bid_trade_value_change_120m,ask_trade_value_change_120m,value_accel_change_120m,price_change_120m,launch_score_change_120m,slope15_change_120m,gap120_change_120m,f120up_change_120m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_value_accel_pct,delta_price_pct_15m,delta_launch_score,delta_slope15,delta_gap120,trade_value_15m,normal_trade_value_15m_median,trade_value_anomaly_ratio,surge_return_from_120m,surge_success_15_120m,signal_failure_120m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate,stage,stage_label,stage_reason,stage_previous,stage_changed,stage_change_reason,stage_change_kst,scan_cycle,scan_run_id
KRW-0G,2026-09-05T03:31:56.964398+09:00,1788546716,276.0,2547.5216628695284,8.0,25851537.89760938,7536496.880953051,3.430179605453541,21,0.0,complete,1788545837390,1788546702543,1269493.37284883,1610049.07135568,-0.11826729596997848,262.0,287.0,9.541984732824439,5.343511450381677,3.8327526132404177,44.00000000000009,complete_hourly_ordered,/v1/candles/minutes/60,120,False,59.111111111111114,225.0,2026-08-31T08:00:00,358.0,2026-09-01T11:00:00,D-4,22.9050279329609,61.65413533834588,True,1.4218009478673022,37.79867493054071,,True,3.0863115815148765,113.7244353471019,-78.57459150728712,1.541617174561452,1.098901098901095,0.0,0.0,0.0,,3.0863115815148765,113.7244353471019,-78.57459150728712,1.541617174561452,1.098901098901095,0.0,0.0,0.0,,2.8084715521288226,82.87935350466515,-66.85375696365752,4.014646090721726,-1.0752688172043001,0.0,-0.1115137998327409,0.06306780142159596,,2.8084715521288226,82.87935350466515,-66.85375696365752,4.014646090721726,-1.0752688172043001,0.0,-0.1115137998327409,0.06306780142159596,,2.4563735964237545,-68.21296664261227,-90.97586492455353,10.5870352625152,-0.7194244604316502,0.0,-0.16727069974908915,0.0945976589790476,,2.46305323468596,-78.66482728632698,-93.9846274744713,48.646214362410774,2.9850746268656803,-2.0,0.16727069974908915,-0.09462192308446049,,3.0863115815148765,13755804.503519528,-27639013.931437448,1.541617174561452,1.098901098901095,0.0,0.0,0.0,33388034.77856243,25113582.098093655,1.3294811806674476,2.9850746268656803,False,True,rising,falling,buy_advantage_accelerating,accelerating,neutral,True,True,False,🔴 1차 급등 완료·상승분 반납 / 신규매수 금지,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S3,True,발사 구조 관찰 또는 초기 준비,2026-09-05T03:31:56.964398+09:00,2026-09-04T18:10:00Z,33905708277-1
KRW-1INCH,2026-09-05T03:31:56.964398+09:00,1788546716,124.0,451.4477580582195,7.0,0.0,10290.633608040001,0.0,1,0.0,complete,1788546775842,1788546775842,1439555.28087811,1435819.00622626,0.0012994046265930488,126.0,129.0,2.3809523809523725,-1.5873015873015928,3.875968992248062,166.66666666666714,complete_hourly_ordered,/v1/candles/minutes/60,120,False,8.403361344537807,119.0,2026-09-02T19:00:00,129.0,2026-09-04T18:00:00,D-1,3.875968992248058,49.99999999999986,True,0.10758472296932275,-4.141018466703964,,True,0.0,,-95.7470621001131,0.0,0.0,0.0,0.0,0.0,,0.0,,-95.7470621001131,0.0,0.0,0.0,0.0,0.0,,0.0,,-99.17352933870619,0.6781559257038339,0.0,0.0,0.0,0.0,,0.0,,-99.17352933870619,0.6781559257038339,0.0,0.0,0.0,0.0,,,-100.0,,1.0999752573831074,-0.8000000000000007,0.0,-0.05379236148468358,0.04867167808166162,,-2.7596198127543667,-100.0,-97.19613586597778,1.834785456151053,0.0,0.0,0.0,0.0,,0.0,0.0,-231674.65839196005,0.0,0.0,0.0,0.0,0.0,10290.633608040001,2118316.94294483,0.004857929141488255,0.0,False,True,flat_or_na,falling,sell_only,flat_or_na,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T18:10:00Z,33905708277-1
KRW-2Z,2026-09-05T03:31:56.964398+09:00,1788546716,70.6,41.57092616518323,6.0,0.0,29502.680999999997,0.0,2,0.0,complete,1788546245060,1788546278200,1139444.82746331,935137.63335216,0.09848111510151378,74.0,74.6,0.8108108108108025,-4.594594594594604,5.361930294906166,666.6666666666736,complete_hourly_ordered,/v1/candles/minutes/60,120,False,5.841446453407495,71.9,2026-08-31T08:00:00,76.1,2026-09-02T01:00:00,D-3,7.227332457293034,130.95238095238122,True,-0.3387180823345548,25.59873566478908,,False,-1.1639001094862667,-100.0,-99.03389707767607,0.6306094766749908,0.28409090909089496,1.0,0.017370158068441555,-0.011761729503486862,,-1.1639001094862667,-100.0,-99.03389707767607,0.6306094766749908,0.28409090909089496,1.0,0.017370158068441555,-0.011761729503486862,,0.0,,-99.54330957061346,1.3428596754702298,0.28409090909089496,1.0,0.017370158068441555,-0.011761729503486862,,0.0,,-99.54330957061346,1.3428596754702298,0.28409090909089496,1.0,0.017370158068441555,-0.011761729503486862,,-1.9843770449732314,-100.0,-98.96886338672283,3.44872334222093,-0.8426966292134908,0.0,-0.03474031613688311,0.023522315138784222,,-0.0031226099446211436,-100.0,-99.08264446052115,4.633537005870217,0.14184397163119478,0.0,0.0,0.0,,-1.1639001094862667,-3554297.6687658885,-3024279.7181912144,0.6306094766749908,0.28409090909089496,1.0,0.017370158068441555,-0.011761729503486862,29502.680999999997,2058492.959060517,0.014332174841863356,0.14184397163119478,False,False,falling,falling,sell_only,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T18:10:00Z,33905708277-1
KRW-A,2026-09-05T03:31:56.964398+09:00,1788546716,104.0,-26.93496815671379,8.0,0.0,0.0,,0,0.0,complete,,,1265917.58585454,3156898.13227287,-0.4275512856364176,107.0,108.0,0.9345794392523255,-2.8037383177570097,3.7037037037037033,400.0000000000035,complete_hourly_ordered,/v1/candles/minutes/60,120,False,8.910891089108919,101.0,2026-08-31T08:00:00,110.0,2026-09-04T03:00:00,D-1,5.454545454545457,66.66666666666666,True,0.5250352157766924,-0.19944156362186788,,True,,,-100.0,0.0,0.0,0.0,0.0,0.0,,,,-100.0,0.0,0.0,0.0,0.0,0.0,,,,-100.0,0.01923370240984923,0.0,0.0,0.0,0.0,,,,-100.0,0.01923370240984923,0.0,0.0,0.0,0.0,,,-100.0,-100.0,0.021509722701996026,0.0,0.0,0.0,0.0,,,-100.0,-100.0,0.09315606013792177,0.0,0.0,0.0,0.0,,,0.0,-395105.984,0.0,0.0,0.0,0.0,0.0,0,1129999.9999994,0.0,0.0,False,False,flat_or_na,falling,unavailable,flat_or_na,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T18:10:00Z,33905708277-1
KRW-AAVE,2026-09-05T03:31:56.964398+09:00,1788546716,178400.0,30.29837928149195,8.0,0.0,1999999.999672,0.0,4,0.0,complete,1788546490901,1788546495918,563.64817216,775.81132166,-0.15839459907438685,181100.0,185800.0,2.5952512424075147,-1.4908890115958084,3.982777179763186,157.4468085106384,complete_hourly_ordered,/v1/candles/minutes/60,120,False,10.945865556216528,168100.0,2026-08-31T11:00:00,186500.0,2026-09-02T14:00:00,D-3,4.343163538873995,44.0217391304347,True,1.6135228582405015,-32.25495956098354,,True,-0.9715602069715433,-100.0,-40.01333632560215,0.030499038156907687,0.11223344556678949,0.0,0.007683442182115918,-0.008347230366993585,,-0.9715602069715433,-100.0,-40.01333632560215,0.030499038156907687,0.11223344556678949,0.0,0.007683442182115918,-0.008347230366993585,,-0.008636212825415652,-100.0,-64.70333521073893,0.10772159990921537,-0.44642857142856984,0.0,-0.030733768728374855,0.03338683468651027,,-0.008636212825415652,-100.0,-64.70333521073893,0.10772159990921537,-0.44642857142856984,0.0,-0.030733768728374855,0.03338683468651027,,-9.091743395799162,-100.0,-10.478691581131717,0.20055877761076246,-1.218161683277963,0.0,-0.08451786400305306,0.0918057624841282,,-0.29630996951321087,-100.0,-87.88871257859554,1.0546272824196983,-0.5019520356943641,0.0,-0.03457548981942171,0.03755995427555092,,-0.9715602069715433,-3239254.018479,-1334074.4048119995,0.030499038156907687,0.11223344556678949,0.0,0.007683442182115918,-0.008347230366993585,1999999.999672,21472607.782020997,0.09314192388623607,-0.5019520356943641,False,False,falling,falling,sell_only,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T18:10:00Z,33905708277-1
KRW-ADA,2026-09-05T03:31:56.964398+09:00,1788546716,290.0,21.52844440182966,8.0,21588603.2062153,63536091.51757188,0.33978487959468895,42,0.0,complete,1788545980460,1788546946765,7061782.04183013,4553246.02548173,0.21597330646218288,302.0,310.0,2.6490066225165476,-3.9735099337748325,6.451612903225806,250.0000000000004,complete_hourly_ordered,/v1/candles/minutes/60,120,False,17.42424242424243,264.0,2026-09-02T19:00:00,310.0,2026-09-04T13:00:00,D-1,6.129032258064515,41.30434782608695,True,0.3447483337163826,-3.178541888219298,,False,-1.864221717109936,-51.84445621298474,212.35979747269192,0.09845095910327828,0.0,0.0,0.0,0.0,,-1.864221717109936,-51.84445621298474,212.35979747269192,0.09845095910327828,0.0,0.0,0.0,0.0,,-1.5791880840944137,-82.15849026216824,0.7619140061056351,0.41733039865805566,0.0,0.0,-0.02298322224776328,0.02058374318706857,,-1.5791880840944137,-82.15849026216824,0.7619140061056351,0.41733039865805566,0.0,0.0,-0.02298322224776328,0.02058374318706857,,-17.261647897987157,-80.05702280942509,933.0800264669547,0.6760542524122819,-0.6849315068493178,0.0,-0.04596644449552656,0.04116627034393705,,-8.509154263756933,-84.62015146685494,300.533843254318,2.168806100154441,-1.0238907849829393,0.0,-0.06894966674326763,0.0617475815783628,,-1.864221717109936,-23242378.874889314,43195416.42697334,0.09845095910327828,0.0,0.0,0.0,0.0,85124694.72378719,181949950.77197042,0.4678467587521916,-1.0238907849829393,False,False,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T18:10:00Z,33905708277-1
KRW-AERO,2026-09-05T03:31:56.964398+09:00,1788546716,682.0,113.69204059235254,9.0,0.0,0.0,,0,0.0,complete,,,106339.72479458,74199.31020419,0.1780247390300329,694.0,707.0,1.8731988472622474,-1.729106628242072,3.536067892503536,192.30769230769218,complete_hourly_ordered,/v1/candles/minutes/60,120,False,13.301282051282048,624.0,2026-09-02T20:00:00,707.0,2026-09-04T21:00:00,D-1,3.536067892503536,30.120481927710895,False,0.19605920988137182,-3.518211396523562,,True,,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,,,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,,,,,0.006660683180868432,-0.8720930232558155,0.0,-0.05881776296441377,0.05290069917869644,,,,,0.006660683180868432,-0.8720930232558155,0.0,-0.05881776296441377,0.05290069917869644,,,,-100.0,0.8179528259975513,-0.5830903790087438,0.0,-0.039211841976283246,0.03526802570372212,,,-100.0,,0.9172350594301122,0.44182621502208974,0.0,0.02940888148219578,-0.026453363454408407,,,-49659.642677519994,-34950.441042,0.0,0.0,0.0,0.0,0.0,0,4591500.4642751,0.0,0.44182621502208974,False,False,falling,falling,unavailable,flat_or_na,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T18:10:00Z,33905708277-1
KRW-AGLD,2026-09-05T03:31:56.964398+09:00,1788546716,228.0,-9.839229338681,8.0,0.0,0.0,,0,0.0,complete,,,408364.52330938,452135.59678585,-0.05086701611572809,226.0,230.0,1.7699115044247815,0.8849557522123908,0.8695652173913043,50.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,5.882352941176472,221.0,2026-08-31T08:00:00,234.0,2026-08-31T12:00:00,D-4,2.564102564102566,46.153846153845976,True,0.057770075101104545,12.701612903225815,,True,,-100.0,-100.0,0.0038086967707240404,0.4405286343612369,0.0,0.028885037550563375,-0.022452244995829318,,,-100.0,-100.0,0.0038086967707240404,0.4405286343612369,0.0,0.028885037550563375,-0.022452244995829318,,,,,0.028702723583174716,0.0,0.0,0.0,0.0,,,,,0.028702723583174716,0.0,0.0,0.0,0.0,,,-100.0,-100.0,0.10470109481044432,0.0,0.0,0.0,0.0,,,,,1.1412012582381106,1.333333333333342,0.0,0.08665511265166792,-0.06736097913454131,,,-267190.4388705,-60205.86736083001,0.0038086967707240404,0.4405286343612369,0.0,0.028885037550563375,-0.022452244995829318,0,643341.90162972,0.0,1.333333333333342,False,False,falling,falling,unavailable,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T18:10:00Z,33905708277-1
KRW-AHT,2026-09-05T03:31:56.964398+09:00,1788546716,1.31,1168.810691258423,8.0,0.0,0.0,,0,0.0,complete,,,152650092.52485085,177806131.45093694,-0.07612517816559346,1.35,1.35,0.0,-2.9629629629629672,2.9629629629629655,,complete_hourly_ordered,/v1/candles/minutes/60,120,False,37.00787401574803,1.27,2026-08-31T08:00:00,1.74,2026-09-01T18:00:00,D-4,24.712643678160916,91.48936170212767,False,0.5138746145940232,18.88865851130001,,False,,-100.0,-100.0,0.002535779272648142,0.0,0.0,0.0,0.0,,,-100.0,-100.0,0.002535779272648142,0.0,0.0,0.0,0.0,,,-100.0,-100.0,0.06869699652179406,0.0,0.0,0.051387461459384554,-0.037265494713150105,,,-100.0,-100.0,0.06869699652179406,0.0,0.0,0.051387461459384554,-0.037265494713150105,,,-100.0,-100.0,8.611757143956538,-0.7575757575757569,0.0,-0.10277492291881352,0.07451940069569218,,,-100.0,-100.0,12.181620716763064,-1.5037593984962405,0.0,-0.10277492291881352,0.07451940069569218,,,-29999.9999999887,-52417.697600540996,0.002535779272648142,0.0,0.0,0.0,0.0,0,920618.5934174253,0.0,-1.5037593984962405,False,True,falling,falling,unavailable,accelerating,neutral,True,True,False,🔴 1차 급등 완료·상승분 반납 / 신규매수 금지,S3,🔴 1차 급등 완료·반납,당일/5D 급등 후 상승분 상당 부분 반납,S3,False,,,2026-09-04T18:10:00Z,33905708277-1
KRW-AI,2026-09-05T03:31:56.964398+09:00,1788546716,26.8,,,0.0,5.908603236,0.0,1,0.0,complete,1788546064983,1788546064983,4463712.52261389,6149491.53752552,-0.15883789714766744,26.6,27.0,1.5037593984962294,0.7518796992481258,0.740740740740738,49.99999999999926,complete_hourly_ordered,/v1/candles/minutes/60,120,False,4.6511627906976605,25.8,2026-09-04T21:00:00,27.0,2026-09-05T01:00:00,D0,0.7407407407407418,16.66666666666627,False,,,,True,,-100.0,,,-0.3717472118959009,,,,,,-100.0,,,-0.3717472118959009,,,,,,-100.0,,,-0.3717472118959009,,,,,,-100.0,,,-0.3717472118959009,,,,,-0.007721225603650828,-100.0,-99.99983048656766,,-0.3717472118959009,,,,,0.0,,-99.99456773356003,,1.132075471698113,,,,,,-509143.42828560696,5.908603236,,-0.3717472118959009,,,,5.908603236,1041654.943351812,5.672322945050729e-06,1.132075471698113,False,False,falling,rising,sell_only,flat_or_na,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T18:10:00Z,33905708277-1
