market,name,price,ma15,ma50,ma120,slope15,gap50,gap120,conv50,conv120,f50up,f50down,f120up,f120down,golden_now,dead_now,up120_now,down120_now,value_accel_pct,ret5_pct,launch_score,launch_grade,delta_price_pct,delta_value_accel_pct,delta_launch_score,delta_slope15,delta_gap120,flag_score14,flag_value300,flag_ankr_like,flag_early_ignition,snapshot_kst,snapshot_epoch,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,path_5d_status,path_5d_source,path_5d_points,stage_provisional,max_rally_5d_pct,max_rally_5d_base_price,max_rally_5d_base_time_kst,high_5d,high_5d_time_kst,max_rally_day,drawdown_from_5d_high_pct,gain_retrace_5d_pct,post_surge_higher_low,higher_low,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,launch_score_change_15m,slope15_change_15m,gap120_change_15m,f120up_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,launch_score_change_30m,slope15_change_30m,gap120_change_30m,f120up_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,launch_score_change_45m,slope15_change_45m,gap120_change_45m,f120up_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,launch_score_change_60m,slope15_change_60m,gap120_change_60m,f120up_change_60m,buy_sell_ratio_change_90m,bid_trade_value_change_90m,ask_trade_value_change_90m,value_accel_change_90m,price_change_90m,launch_score_change_90m,slope15_change_90m,gap120_change_90m,f120up_change_90m,buy_sell_ratio_change_120m,bid_trade_value_change_120m,ask_trade_value_change_120m,value_accel_change_120m,price_change_120m,launch_score_change_120m,slope15_change_120m,gap120_change_120m,f120up_change_120m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_price_pct_15m,trade_value_15m,normal_trade_value_15m_median,trade_value_anomaly_ratio,surge_return_from_120m,surge_success_15_120m,signal_failure_120m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate,stage,stage_label,stage_reason,stage_previous,stage_changed,stage_change_reason,stage_change_kst,scan_cycle,scan_run_id
KRW-WAXP,왁스,6.02,5.883333333333334,5.6012,6.772333333333333,0.68454078722191,-5.037015877550049,13.126938032189784,-0.9230545992776265,-1.217434456482207,,,10.782459755673619,,False,False,False,False,37.2879288220044,2.033898305084736,12.0,A급,0.8375209380234505,2.3039253682018526,0.0,0.0684540787222021,-0.05265390500103173,False,False,False,False,2026-09-04T20:59:27.224835+09:00,1788523167,209833.546036794,132747.02,1.5807024974029098,6,0.0,complete,1788522308813,1788522783262,15727381.30208225,18829451.01910194,-0.08976718954410776,6.02,6.12,1.661129568106312,0.0,1.633986928104584,100.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,14.436619718309874,5.68,2026-09-02T10:00:00,6.5,2026-09-03T10:00:00,D-1,7.3846153846153895,58.536585365853675,True,True,1.0690982672708143,-0.17992931259394052,-67.69261103865722,2.3039253682018526,0.8375209380234505,0.0,0.0684540787222021,-0.05265390500103173,-0.1377091069551959,1.0690982672708143,-0.17992931259394052,-67.69261103865722,2.3039253682018526,0.8375209380234505,0.0,0.0684540787222021,-0.05265390500103173,-0.1377091069551959,1.0690982672708143,-0.17992931259394052,-67.69261103865722,2.3039253682018526,0.8375209380234505,0.0,0.0684540787222021,-0.05265390500103173,-0.1377091069551959,1.0690982672708143,-0.17992931259394052,-67.69261103865722,2.3039253682018526,0.8375209380234505,0.0,0.0684540787222021,-0.05265390500103173,-0.1377091069551959,1.0690982672708143,-0.17992931259394052,-67.69261103865722,2.3039253682018526,0.8375209380234505,0.0,0.0684540787222021,-0.05265390500103173,-0.1377091069551959,1.0690982672708143,-0.17992931259394052,-67.69261103865722,2.3039253682018526,0.8375209380234505,0.0,0.0684540787222021,-0.05265390500103173,-0.1377091069551959,1.0690982672708143,-378.23260830761865,-278140.47127587395,0.8375209380234505,342580.566036794,4945136.674870323,0.06927625838486608,0.8375209380234505,False,True,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass,S1,⚡ 선행 시동,가격 미급등 상태에서 선행조건 6개 개선,S1,False,,,2026-09-04T11:40:00Z,33869737104-1
KRW-CARV,카브,47.3,46.4,43.641999999999996,56.872499999999995,0.3315554274181842,-6.319600384950284,18.413996219614045,-0.9145564773287905,-1.1182932665492422,,,,,False,False,False,False,259.5969599336087,2.1598272138228847,9.0,B급,0.8528784648187626,4.008025813138971,0.0,0.07207726683002846,-0.05263723192605951,False,False,False,False,2026-09-04T20:59:27.224835+09:00,1788523167,0.0,0.0,,0,0.0,complete,,,1017641.91058563,1459386.19817756,-0.17833640483494484,47.9,48.1,0.41753653444676075,-1.2526096033402934,1.663201663201672,400.0000000000027,complete_hourly_ordered,/v1/candles/minutes/60,120,False,19.480519480519476,46.2,2026-08-31T08:00:00,55.2,2026-09-02T13:00:00,D-2,14.311594202898558,87.77777777777783,True,True,,-100.0,-100.0,4.008025813138971,0.8528784648187626,0.0,0.07207726683002846,-0.05263723192605951,,,-100.0,-100.0,4.008025813138971,0.8528784648187626,0.0,0.07207726683002846,-0.05263723192605951,,,-100.0,-100.0,4.008025813138971,0.8528784648187626,0.0,0.07207726683002846,-0.05263723192605951,,,-100.0,-100.0,4.008025813138971,0.8528784648187626,0.0,0.07207726683002846,-0.05263723192605951,,,-100.0,-100.0,4.008025813138971,0.8528784648187626,0.0,0.07207726683002846,-0.05263723192605951,,,-100.0,-100.0,4.008025813138971,0.8528784648187626,0.0,0.07207726683002846,-0.05263723192605951,,,-729537.2528165359,-181191.744379176,0.8528784648187626,0,1999999.9999995679,0.0,0.8528784648187626,False,False,falling,falling,unavailable,accelerating,neutral,True,True,False,🔴 1차 급등 완료·상승분 반납 / 신규매수 금지,S3,🔴 1차 급등 완료·반납,당일/5D 급등 후 상승분 상당 부분 반납,S3,False,,,2026-09-04T11:40:00Z,33869737104-1
KRW-LSK,리스크,138.0,134.4,118.8,137.875,1.255650426921151,-13.131313131313139,2.5203989120580195,-1.2627098975732838,-1.5632457081276858,,,1.6122858351402256,,False,False,False,False,-93.43908649569039,-2.1126760563380254,13.0,A급,0.0,0.05171067567007981,0.0,0.0,0.0,False,False,False,True,2026-09-04T20:59:27.224835+09:00,1788523167,134007.0088,1660705.3996365897,0.08069282416334927,16,0.0,complete,1788522864865,1788523070976,990677.51520385,3692904.76909382,-0.5769573565408564,141.0,141.0,0.0,-2.127659574468088,2.127659574468085,,complete_hourly_ordered,/v1/candles/minutes/60,120,False,7.575757575757569,132.0,2026-09-03T08:00:00,142.0,2026-09-04T01:00:00,D0,2.8169014084507005,40.0,True,True,,1240.0700880589634,,0.05171067567007981,-0.7194244604316502,0.0,0.0,0.0,0.0,,1240.0700880589634,,0.05171067567007981,-0.7194244604316502,0.0,0.0,0.0,0.0,,1240.0700880589634,,0.05171067567007981,-0.7194244604316502,0.0,0.0,0.0,0.0,,1240.0700880589634,,0.05171067567007981,-0.7194244604316502,0.0,0.0,0.0,0.0,,1240.0700880589634,,0.05171067567007981,-0.7194244604316502,0.0,0.0,0.0,0.0,,1240.0700880589634,,0.05171067567007981,-0.7194244604316502,0.0,0.0,0.0,0.0,,124007.00880044002,1660705.3996365897,-0.7194244604316502,1794712.4084365896,1153816.09195111,1.555457945990093,-0.7194244604316502,False,True,rising,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass,S1,⚡ 선행 시동,가격 미급등 상태에서 선행조건 3개 개선,S1,False,,,2026-09-04T11:40:00Z,33869737104-1
KRW-0G,제로지,258.0,241.4,232.26,389.775,0.9478672985782088,-3.9352449840695836,38.066833429542676,-1.6045300944251892,-1.5672664819173066,,,,,False,False,False,False,2485.1261904779717,12.719298245614041,9.0,B급,-1.532567049808431,7.7185342013031,-1.0,-0.08363534987454457,0.04733625150264942,False,True,False,False,2026-09-04T20:59:27.224835+09:00,1788523167,1128492.0,1850313.5524822401,0.6098923063532129,9,0.0,complete,1788522765123,1788523100728,1342526.77677267,1194815.69108845,0.05821487936893861,262.0,264.0,0.7633587786259444,-1.526717557251911,2.272727272727273,300.00000000000296,complete_hourly_ordered,/v1/candles/minutes/60,120,False,59.111111111111114,225.0,2026-08-31T08:00:00,358.0,2026-09-01T11:00:00,D-3,27.93296089385475,75.18796992481202,True,True,-1.5801758252289462,-95.82920745336035,-85.0230610475256,7.7185342013031,-1.1494252873563204,-1.0,-0.08363534987454457,0.04733625150264942,,-1.5801758252289462,-95.82920745336035,-85.0230610475256,7.7185342013031,-1.1494252873563204,-1.0,-0.08363534987454457,0.04733625150264942,,-1.5801758252289462,-95.82920745336035,-85.0230610475256,7.7185342013031,-1.1494252873563204,-1.0,-0.08363534987454457,0.04733625150264942,,-1.5801758252289462,-95.82920745336035,-85.0230610475256,7.7185342013031,-1.1494252873563204,-1.0,-0.08363534987454457,0.04733625150264942,,-1.5801758252289462,-95.82920745336035,-85.0230610475256,7.7185342013031,-1.1494252873563204,-1.0,-0.08363534987454457,0.04733625150264942,,-1.5801758252289462,-95.82920745336035,-85.0230610475256,7.7185342013031,-1.1494252873563204,-1.0,-0.08363534987454457,0.04733625150264942,,-1.5801758252289462,-25928523.84005207,-10504103.85119251,-1.1494252873563204,2978805.55248224,21757723.19036527,0.1369079625850425,-1.1494252873563204,False,True,falling,falling,sell_advantage_accelerating,accelerating,neutral,True,True,False,🔴 1차 급등 완료·상승분 반납 / 신규매수 금지,S3,🔴 1차 급등 완료·반납,당일/5D 급등 후 상승분 상당 부분 반납,S3,False,,,2026-09-04T11:40:00Z,33869737104-1
KRW-BORA,보라,31.8,30.38,30.058000000000003,37.46,0.863213811420982,-1.0712622263623512,18.90016017084891,-1.2554197400141076,-1.1521850051926297,,,,,True,False,False,False,-70.6788480031866,6.354515050167242,8.0,B급,0.3154574132492094,0.8352228251206952,0.0,0.02213368747232547,-0.0159929736862523,False,False,False,False,2026-09-04T20:59:27.224835+09:00,1788523167,2123111.4442779296,180654.163445118,11.75235269306662,3,0.0,complete,1788522278912,1788522745243,2682542.0597577,4429461.28891878,-0.24562969721972583,31.2,32.1,2.8846153846153966,1.9230769230769384,0.9345794392523387,33.33333333333307,complete_hourly_ordered,/v1/candles/minutes/60,120,False,10.309278350515472,29.1,2026-08-31T09:00:00,32.1,2026-09-04T19:00:00,D0,0.9345794392523366,10.000000000000181,False,True,11.749129375444094,19035.749835763225,-94.75163813776317,0.8352228251206952,0.3154574132492094,0.0,0.02213368747232547,-0.0159929736862523,,11.749129375444094,19035.749835763225,-94.75163813776317,0.8352228251206952,0.3154574132492094,0.0,0.02213368747232547,-0.0159929736862523,,11.749129375444094,19035.749835763225,-94.75163813776317,0.8352228251206952,0.3154574132492094,0.0,0.02213368747232547,-0.0159929736862523,,11.749129375444094,19035.749835763225,-94.75163813776317,0.8352228251206952,0.3154574132492094,0.0,0.02213368747232547,-0.0159929736862523,,11.749129375444094,19035.749835763225,-94.75163813776317,0.8352228251206952,0.3154574132492094,0.0,0.02213368747232547,-0.0159929736862523,,11.749129375444094,19035.749835763225,-94.75163813776317,0.8352228251206952,0.3154574132492094,0.0,0.02213368747232547,-0.0159929736862523,,11.749129375444094,2112016.4442779296,-3261451.548528867,0.3154574132492094,2303765.6077230475,2490900.49310004,0.9248725969201224,0.3154574132492094,False,False,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T11:40:00Z,33869737104-1
KRW-PUNDIX,펀디엑스,129.0,124.53333333333333,115.02,145.125,0.8639308855291628,-8.271025328928303,14.188917599770315,-1.031208528366469,-1.3599440511718357,,,10.433456867246868,,False,False,False,False,162.35913813832985,4.0322580645161255,13.0,A급,0.0,11.035443908766183,0.0,0.0,0.0,False,False,False,False,2026-09-04T20:59:27.224835+09:00,1788523167,0.0,7120338.77179911,0.0,8,0.0,complete,1788522469925,1788522701432,1205763.33420482,3404364.41583627,-0.47690675851918723,128.0,138.0,7.8125,0.78125,6.521739130434782,90.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,19.999999999999996,120.0,2026-09-02T03:00:00,144.0,2026-09-03T19:00:00,D-1,10.416666666666663,62.500000000000014,True,False,-1.52767657492217,-100.0,-44.84394598775143,11.035443908766183,0.0,0.0,0.0,0.0,0.0,-1.52767657492217,-100.0,-44.84394598775143,11.035443908766183,0.0,0.0,0.0,0.0,0.0,-1.52767657492217,-100.0,-44.84394598775143,11.035443908766183,0.0,0.0,0.0,0.0,0.0,-1.52767657492217,-100.0,-44.84394598775143,11.035443908766183,0.0,0.0,0.0,0.0,0.0,-1.52767657492217,-100.0,-44.84394598775143,11.035443908766183,0.0,0.0,0.0,0.0,0.0,-1.52767657492217,-100.0,-44.84394598775143,11.035443908766183,0.0,0.0,0.0,0.0,0.0,-1.52767657492217,-19721452.054514267,-5789103.173083112,0.0,7120338.77179911,17186502.978651717,0.4142982886421785,0.0,False,False,falling,falling,sell_only,accelerating,neutral,True,True,False,🔴 1차 급등 완료·상승분 반납 / 신규매수 금지,S3,🔴 1차 급등 완료·반납,당일/5D 급등 후 상승분 상당 부분 반납,S3,False,,,2026-09-04T11:40:00Z,33869737104-1
KRW-USD1,월드리버티파이낸셜유에스디,1367.0,1380.4,1416.32,1463.0166666666667,-0.0530964908046494,2.5361500225937537,5.647007894646898,-0.04720799500216799,0.030674931081822975,,,,,False,False,False,False,-30.52844289191522,-1.7959770114942541,5.0,관찰,0.0,2.702374943482525,0.0,0.0,0.0,False,False,False,False,2026-09-04T20:59:27.224835+09:00,1788523167,0.0,0.0,,0,0.0,complete,,,33174.85688164,26606.07587098,0.10988087184658578,1366.0,1371.0,0.36603221083455484,0.07320644216690653,0.29175784099197666,80.00000000000121,complete_hourly_ordered,/v1/candles/minutes/60,120,False,0.9454545454545382,1375.0,2026-09-01T04:00:00,1388.0,2026-09-02T07:00:00,D-2,1.5129682997118143,161.53846153846217,False,True,,-100.0,-100.0,2.702374943482525,0.0,0.0,0.0,0.0,,,-100.0,-100.0,2.702374943482525,0.0,0.0,0.0,0.0,,,-100.0,-100.0,2.702374943482525,0.0,0.0,0.0,0.0,,,-100.0,-100.0,2.702374943482525,0.0,0.0,0.0,0.0,,,-100.0,-100.0,2.702374943482525,0.0,0.0,0.0,0.0,,,-100.0,-100.0,2.702374943482525,0.0,0.0,0.0,0.0,,,-20014.652001090002,-58668.964370069996,0.0,0,39999.99997422,0.0,0.0,False,False,falling,falling,unavailable,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T11:40:00Z,33869737104-1
KRW-BAT,베이직어텐션토큰,97.2,95.56,96.91,122.30416666666666,0.43441704035873663,1.3930450933856098,21.866930126392525,-1.1633377349603513,-0.8646875684485813,1.1974554349284365,,,,False,False,False,False,-14.179828076062984,4.849137931034475,6.0,관찰,1.3541666666666563,4.3482660500643195,1.0,0.09108744394619173,-0.06394645450586722,False,False,False,False,2026-09-04T20:59:27.224835+09:00,1788523167,41584.399997812005,1090080.959519052,0.038147992252024296,7,0.0,complete,1788522845798,1788523109501,482132.32682693,617318.26062433,-0.122957716645354,97.2,98.0,0.8230452674897082,0.0,0.816326530612242,100.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,8.306010928961749,91.5,2026-08-31T08:00:00,99.1,2026-09-04T04:00:00,D0,1.917255297679099,24.999999999999865,False,False,0.038147992252024296,,13.8624983190746,4.3482660500643195,1.2499999999999956,1.0,0.09108744394619173,-0.06394645450586722,,0.038147992252024296,,13.8624983190746,4.3482660500643195,1.2499999999999956,1.0,0.09108744394619173,-0.06394645450586722,,0.038147992252024296,,13.8624983190746,4.3482660500643195,1.2499999999999956,1.0,0.09108744394619173,-0.06394645450586722,,0.038147992252024296,,13.8624983190746,4.3482660500643195,1.2499999999999956,1.0,0.09108744394619173,-0.06394645450586722,,0.038147992252024296,,13.8624983190746,4.3482660500643195,1.2499999999999956,1.0,0.09108744394619173,-0.06394645450586722,,0.038147992252024296,,13.8624983190746,4.3482660500643195,1.2499999999999956,1.0,0.09108744394619173,-0.06394645450586722,,0.038147992252024296,41584.399997812005,132714.85951978806,1.2499999999999956,1131665.359516864,1489314.2972652274,0.7598566411367292,1.2499999999999956,False,False,rising,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T11:40:00Z,33869737104-1
KRW-HUNT,헌트,123.0,119.8,115.16,125.825,0.7851934941110583,-4.029176797499132,4.788396582555141,-0.8554711476414625,-0.9885221372725705,,,4.843995295610472,,False,False,False,False,147.27950265131147,6.034482758620685,14.0,A급,0.8196721311475308,4.803196568816475,0.0,0.056085249579362895,-0.046680911152630955,True,False,False,False,2026-09-04T20:59:27.224835+09:00,1788523167,0.0,109926.33141204002,0.0,3,0.0,complete,1788522395361,1788523129709,2200754.93749801,3188989.15244553,-0.18335457091393592,124.0,125.0,0.8064516129032251,-0.8064516129032251,1.6,200.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,12.280701754385959,114.0,2026-08-31T18:00:00,128.0,2026-09-03T13:00:00,D-1,3.90625,35.714285714285666,False,True,0.0,,-98.35051982830656,4.803196568816475,0.8196721311475308,0.0,0.056085249579362895,-0.046680911152630955,-0.0938589176887401,0.0,,-98.35051982830656,4.803196568816475,0.8196721311475308,0.0,0.056085249579362895,-0.046680911152630955,-0.0938589176887401,0.0,,-98.35051982830656,4.803196568816475,0.8196721311475308,0.0,0.056085249579362895,-0.046680911152630955,-0.0938589176887401,0.0,,-98.35051982830656,4.803196568816475,0.8196721311475308,0.0,0.056085249579362895,-0.046680911152630955,-0.0938589176887401,0.0,,-98.35051982830656,4.803196568816475,0.8196721311475308,0.0,0.056085249579362895,-0.046680911152630955,-0.0938589176887401,0.0,,-98.35051982830656,4.803196568816475,0.8196721311475308,0.0,0.056085249579362895,-0.046680911152630955,-0.0938589176887401,0.0,0.0,-6554375.14359046,0.8196721311475308,109926.33141204002,2146792.867510005,0.05120490806341275,0.8196721311475308,False,True,flat_or_na,falling,sell_only,accelerating,neutral,False,False,False,pass,S1,⚡ 선행 시동,가격 미급등 상태에서 선행조건 5개 개선,S0,True,가격 미급등 상태에서 선행조건 5개 개선,2026-09-04T20:59:27.224835+09:00,2026-09-04T11:40:00Z,33869737104-1
KRW-PENGU,펏지펭귄,12.2,12.506666666666666,9.9308,10.538916666666667,1.2521588946459383,-25.93815872504397,-18.67127392916728,-1.2388415030927828,-2.1809044883017377,,,,,False,False,False,False,-14.004363162865374,1.6666666666666607,9.0,B급,5.1724137931034475,5.225758078550935,2.0,0.32383419689119286,-0.3233976248486883,False,False,False,False,2026-09-04T20:59:27.224835+09:00,1788523167,34947219.41529162,339919.12403476494,102.81039501536672,18,0.0,complete,1788522290563,1788523178579,74567341.76554428,106309679.58516409,-0.17549126794869951,11.9,12.2,2.5210084033613356,2.5210084033613356,0.0,0.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,10.71428571428572,11.2,2026-09-02T19:00:00,12.4,2026-09-04T00:00:00,D0,1.6129032258064613,16.666666666666796,True,False,102.19823147010142,13.156823413709118,-99.32623075534782,5.225758078550935,5.1724137931034475,2.0,0.32383419689119286,-0.3233976248486883,,102.19823147010142,13.156823413709118,-99.32623075534782,5.225758078550935,5.1724137931034475,2.0,0.32383419689119286,-0.3233976248486883,,102.19823147010142,13.156823413709118,-99.32623075534782,5.225758078550935,5.1724137931034475,2.0,0.32383419689119286,-0.3233976248486883,,102.19823147010142,13.156823413709118,-99.32623075534782,5.225758078550935,5.1724137931034475,2.0,0.32383419689119286,-0.3233976248486883,,102.19823147010142,13.156823413709118,-99.32623075534782,5.225758078550935,5.1724137931034475,2.0,0.32383419689119286,-0.3233976248486883,,102.19823147010142,13.156823413709118,-99.32623075534782,5.225758078550935,5.1724137931034475,2.0,0.32383419689119286,-0.3233976248486883,,102.19823147010142,4063337.7712106593,-50110457.87562235,5.1724137931034475,35287138.539326385,40508777.45816758,0.8710985804438691,5.1724137931034475,False,False,rising,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T11:40:00Z,33869737104-1
