market,snapshot_kst,snapshot_epoch,price,value_accel_pct,launch_score,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,path_5d_status,path_5d_source,path_5d_points,stage_provisional,max_rally_5d_pct,max_rally_5d_base_price,max_rally_5d_base_time_kst,high_5d,high_5d_time_kst,max_rally_day,drawdown_from_5d_high_pct,gain_retrace_5d_pct,post_surge_higher_low,slope15,gap120,f120up,higher_low,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,launch_score_change_15m,slope15_change_15m,gap120_change_15m,f120up_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,launch_score_change_30m,slope15_change_30m,gap120_change_30m,f120up_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,launch_score_change_45m,slope15_change_45m,gap120_change_45m,f120up_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,launch_score_change_60m,slope15_change_60m,gap120_change_60m,f120up_change_60m,buy_sell_ratio_change_90m,bid_trade_value_change_90m,ask_trade_value_change_90m,value_accel_change_90m,price_change_90m,launch_score_change_90m,slope15_change_90m,gap120_change_90m,f120up_change_90m,buy_sell_ratio_change_120m,bid_trade_value_change_120m,ask_trade_value_change_120m,value_accel_change_120m,price_change_120m,launch_score_change_120m,slope15_change_120m,gap120_change_120m,f120up_change_120m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_value_accel_pct,delta_price_pct_15m,delta_launch_score,delta_slope15,delta_gap120,trade_value_15m,normal_trade_value_15m_median,trade_value_anomaly_ratio,surge_return_from_120m,surge_success_15_120m,signal_failure_120m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate,stage,stage_label,stage_reason,stage_previous,stage_changed,stage_change_reason,stage_change_kst,scan_cycle,scan_run_id
KRW-0G,2026-09-04T04:00:30.747245+09:00,1788462030,265.0,2619.390723569341,8.0,42556639.934104554,2809649.11549161,15.14660307561513,53,0.0,complete,1788461182588,1788461949947,1416296.41982317,1590008.5120391,-0.057782592302878376,255.0,265.0,3.9215686274509887,3.9215686274509887,0.0,0.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,61.990950226244344,221.0,2026-08-30T04:00:00,358.0,2026-09-01T11:00:00,D-3,25.977653631284912,67.88321167883213,False,1.5563101301641291,39.34426229508196,,True,11.679073712497742,152.0003545968908,-42.30926731766716,1.364314753725921,0.7604562737642651,0.0,0.0,0.0,,10.37976597971306,367.6910024157815,47.18856819614865,4.137228334548581,3.515625,-2.0,0.3112620260328214,-0.17184969646584847,,10.37976597971306,367.6910024157815,47.18856819614865,4.137228334548581,3.515625,-2.0,0.3112620260328214,-0.17184969646584847,,10.37976597971306,367.6910024157815,47.18856819614865,4.137228334548581,3.515625,-2.0,0.3112620260328214,-0.17184969646584847,,14.586048575616742,7491.882668719282,180.9649115491554,4.509220902675679,5.5776892430278835,-2.0,0.339558573853993,-0.18747635761012305,,15.10835666594015,840940.3149032522,2023.6954765620635,4.530706155446296,4.743083003952564,-2.0,0.3112620260328214,-0.17184969646584847,,11.679073712497742,25669108.167659324,-2060542.30842843,1.364314753725921,0.7604562737642651,0.0,0.0,0.0,45366289.04959616,19673608.368244644,2.3059465350963433,4.743083003952564,False,False,rising,falling,buy_advantage_accelerating,accelerating,neutral,True,True,True,⚡ 2차 시동/재점화,S4,⚡ 2차 시동·재점화,Higher Low·BID 증가·ASK 감소·ratio 및 거래대금 재가속 확인,S0,True,Higher Low·BID 증가·ASK 감소·ratio 및 거래대금 재가속 확인,2026-09-04T04:00:30.747245+09:00,2026-09-03T18:40:00Z,33793096861-1
KRW-1INCH,2026-09-04T04:00:30.747245+09:00,1788462030,125.0,153.40840224547608,9.0,5620.18990428,11124.653565,0.5052013414567844,3,0.0,complete,1788461758049,1788461768218,1613774.8570335,1196552.74296742,0.14846031262189627,120.0,126.0,5.000000000000004,4.166666666666674,0.7936507936507936,16.666666666666593,complete_hourly_ordered,/v1/candles/minutes/60,120,False,5.882352941176472,119.0,2026-09-02T19:00:00,126.0,2026-09-04T03:00:00,D0,0.7936507936507908,14.285714285714231,False,0.3237992444684368,-3.8910234020258465,,True,0.5052013414567844,,-99.41746545500528,0.07745027289522,0.0,0.0,0.0,0.0,,-14.054582741380132,-99.97340460454421,-99.23352694528205,4.011664602945785,0.0,0.0,0.0,0.0,,-14.054582741380132,-99.97340460454421,-99.23352694528205,4.011664602945785,0.0,0.0,0.0,0.0,,-14.054582741380132,-99.97340460454421,-99.23352694528205,4.011664602945785,0.0,0.0,0.0,0.0,,-461.3492343688902,-99.78014910078984,100.98741761517616,11.944600821121753,0.8064516129032251,0.0,0.05396654074474316,-0.04863133831200406,,0.4996213273387936,-86.43916676162114,-99.85021884402826,15.623892219878826,1.6260162601626105,0.0,0.10793308148948633,-0.09726947203214165,,0.5052013414567844,5620.18990428,-1898573.8631299997,0.07745027289522,0.0,0.0,0.0,0.0,16744.84346928,1083363.6363625,0.015456346241694487,1.6260162601626105,False,False,rising,falling,sell_advantage_weakening,accelerating,leading_buy_inflow,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-03T18:40:00Z,33793096861-1
KRW-2Z,2026-09-04T04:00:30.747245+09:00,1788462030,75.0,26.824029837192786,6.0,220112.943528,194745.48764,1.1302595310187284,4,0.0,complete,1788461161806,1788461805145,871563.06023839,1311191.51501452,-0.20140993392497702,73.9,75.3,1.8944519621109546,1.4884979702300294,0.3984063745019883,21.428571428571765,complete_hourly_ordered,/v1/candles/minutes/60,120,False,5.841446453407495,71.9,2026-08-31T08:00:00,76.1,2026-09-02T01:00:00,D-2,1.4454664914586024,26.19047619047609,True,0.3832418778852098,25.699089370618104,,False,1.0636095310187188,10.08399276219054,-93.50848374533238,0.224311132802967,0.0,0.0,0.0,0.0,,,,,0.7688979844083548,0.0,0.0,0.0,0.0,,,,,0.7688979844083548,0.0,0.0,0.0,0.0,,,,,0.7688979844083548,0.0,0.0,0.0,0.0,,,4.593550615954678,,0.7699510517821686,-0.13315579227695107,0.0,-0.008710042679194174,0.005848120245385502,,,-70.52692325657026,,0.9850360897547752,0.536193029490617,0.0,0.043550213396037485,-0.029242015125543475,,1.0636095310187188,20162.943528000003,-2805254.512359562,0.224311132802967,0.0,0.0,0.0,0.0,414858.431168,851054.3532993634,0.48746408447319356,0.536193029490617,False,False,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-03T18:40:00Z,33793096861-1
KRW-A,2026-09-04T04:00:30.747245+09:00,1788462030,108.0,-36.802002005544864,13.0,0.0,0.0,,0,0.0,complete,,,1253962.63835938,3689621.80143157,-0.49269091946069543,105.0,110.0,4.761904761904767,2.857142857142847,1.8181818181818181,40.00000000000028,complete_hourly_ordered,/v1/candles/minutes/60,120,False,8.910891089108919,101.0,2026-08-31T08:00:00,110.0,2026-09-04T03:00:00,D0,1.8181818181818188,22.22222222222222,False,1.0474589421958003,0.5061276460289681,0.3719392221618175,True,,-100.0,,0.11315762863978307,-1.8181818181818188,0.0,-0.06465795939478713,0.05574171462131561,0.04365257010285084,,,,0.16500445035777744,0.0,0.0,0.0,0.0,0.0,,,,0.16500445035777744,0.0,0.0,0.0,0.0,0.0,,,,0.16500445035777744,0.0,0.0,0.0,0.0,0.0,,-100.0,-100.0,0.1679640802808251,0.9345794392523255,1.0,0.06465795939480934,-0.05575058715846204,-0.04438085664129865,,-100.0,,0.39057844042193324,0.0,1.0,0.06465795939480934,-0.05575058715846204,-0.04438085664129865,,-3620411.1287460495,0.0,0.11315762863978307,-1.8181818181818188,0.0,-0.06465795939478713,0.05574171462131561,0,991017.7071709251,0.0,0.0,False,True,falling,flat_or_na,unavailable,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-03T18:40:00Z,33793096861-1
KRW-AAVE,2026-09-04T04:00:30.747245+09:00,1788462030,184400.0,-5.556455804672911,7.0,64999.996864,3702140.364695,0.017557410163013907,7,0.0,complete,1788461171784,1788462041807,797.85595263,558.42438006,0.17653546011031487,174900.0,184500.0,5.488850771869647,5.4316752429959925,0.05420054200542006,1.0416666666668857,complete_hourly_ordered,/v1/candles/minutes/60,120,False,10.945865556216528,168100.0,2026-08-31T11:00:00,186500.0,2026-09-02T14:00:00,D-2,1.394101876675602,14.130434782608713,True,2.087494614812213,-30.649274163737637,,True,-0.3295479117636518,-87.41768293102588,148.74905673787237,0.03633335121909731,-0.05420054200542257,0.0,0.03133200172327211,-0.03355120460831529,,-0.8247305381771171,-96.92089071717345,47.71521633699922,0.1204917421003806,0.7099945385035555,0.0,0.050914502800303296,-0.05452241557351911,,-0.8247305381771171,-96.92089071717345,47.71521633699922,0.1204917421003806,0.7099945385035555,0.0,0.050914502800303296,-0.05452241557351911,,-0.8247305381771171,-96.92089071717345,47.71521633699922,0.1204917421003806,0.7099945385035555,0.0,0.050914502800303296,-0.05452241557351911,,-0.26230666251189916,-98.37709467119757,-74.13098568254334,0.41435575019935733,0.7099945385035555,0.0,0.02741550150786587,-0.029357120091564326,,-5.425691414634082,-99.63488959375233,13.193618607564561,0.6470100471481324,1.6538037486218293,0.0,0.1135785062468253,-0.12163912175243397,,-0.3295479117636518,-451597.991469,2213837.086988,0.03633335121909731,-0.05420054200542257,0.0,0.03133200172327211,-0.03355120460831529,3767140.361559,21538573.574691996,0.17490203557330375,1.6538037486218293,False,False,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-03T18:40:00Z,33793096861-1
KRW-ADA,2026-09-04T04:00:30.747245+09:00,1788462030,304.0,-20.160612145261958,9.0,113017846.85370365,61817648.359628305,1.8282456523776958,82,0.0,complete,1788461143029,1788462340573,4712440.22453423,6605646.86046891,-0.16727266911059946,277.0,307.0,10.83032490974729,9.747292418772568,0.9771986970684038,9.99999999999993,complete_hourly_ordered,/v1/candles/minutes/60,120,False,16.287878787878785,264.0,2026-09-02T19:00:00,307.0,2026-09-04T01:00:00,D0,0.9771986970684043,6.976744186046449,False,1.0917537746806039,-2.5538307461191665,,True,1.3037736552979817,90.85995022234019,-45.24767548307241,0.3262353163330225,0.3300330033003229,0.0,0.0,0.0,,0.6218972714933781,44.469035521532916,-4.6736488268613545,0.7590030549317177,-0.3278688524590123,0.0,-0.046457607433203485,0.04108545664362939,,0.6218972714933781,44.469035521532916,-4.6736488268613545,0.7590030549317177,-0.3278688524590123,0.0,-0.046457607433203485,0.04108545664362939,,0.6218972714933781,44.469035521532916,-4.6736488268613545,0.7590030549317177,-0.3278688524590123,0.0,-0.046457607433203485,0.04108545664362939,,1.417145286026744,45.80355304731174,-67.21452940688445,1.2855151171365158,0.3300330033003229,0.0,0.023228803716612845,-0.020544543691917827,,0.25093068155614784,-5.618895574913207,-18.572906885487516,1.9026657384279453,0.0,0.0,-0.023228803716612845,0.020543333409541287,,1.3037736552979817,53802780.14010304,-51086504.85219808,0.3262353163330225,0.3300330033003229,0.0,0.0,0.0,174835495.21333194,147886812.12601572,1.1822250591510013,0.0,False,False,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-03T18:40:00Z,33793096861-1
KRW-AERO,2026-09-04T04:00:30.747245+09:00,1788462030,695.0,13.00545694055355,8.0,296764.48999246006,1946434.04,0.15246573163735877,9,0.0,complete,1788461627477,1788462084041,108031.68985578,125705.9264678,-0.07561571342266223,638.0,696.0,9.090909090909083,8.934169278996862,0.14367816091954022,1.724137931034432,complete_hourly_ordered,/v1/candles/minutes/60,120,False,11.538461538461542,624.0,2026-09-02T20:00:00,696.0,2026-09-04T03:00:00,D0,0.0,0.0,False,0.8800553742707384,-3.351948232850857,,True,,1244.9862452234527,,0.10362696957577633,0.0,0.0,-0.009888262632262723,0.008821679774191793,,-0.3808652746807991,523.3100568274699,2080.362605327681,0.12948424891794375,0.7246376811594235,0.0,0.05932957579353193,-0.052934770849660584,,-0.3808652746807991,523.3100568274699,2080.362605327681,0.12948424891794375,0.7246376811594235,0.0,0.05932957579353193,-0.052934770849660584,,-0.3808652746807991,523.3100568274699,2080.362605327681,0.12948424891794375,0.7246376811594235,0.0,0.05932957579353193,-0.052934770849660584,,-0.5593215752752942,-86.63841869341327,-37.621366636465666,0.740107844239235,1.4598540145985384,0.0,0.05932957579353193,-0.052934770849660584,,,1.9809244039860952,,0.992953833282705,1.6081871345029253,0.0,0.09888262632256062,-0.08822908747160652,,,274699.98999877006,1946434.04,0.10362696957577633,0.0,0.0,-0.009888262632262723,0.008821679774191793,2243198.5299924603,5283648.459100325,0.42455484072352945,1.6081871345029253,False,False,rising,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-03T18:40:00Z,33793096861-1
KRW-AGLD,2026-09-04T04:00:30.747245+09:00,1788462030,227.0,-25.114998794640364,8.0,0.0,0.0,,0,0.0,complete,,,472427.08141834,698035.24921734,-0.1927513273122356,221.0,229.0,3.619909502262453,2.714932126696823,0.8733624454148471,25.000000000000462,complete_hourly_ordered,/v1/candles/minutes/60,120,False,5.882352941176472,221.0,2026-08-31T08:00:00,234.0,2026-08-31T12:00:00,D-4,2.991452991452992,53.846153846154024,True,0.20248770610356015,13.133972791674509,,False,,,-100.0,0.0,0.0,0.0,0.0,0.0,,,-100.0,,0.016143914127162873,-0.43859649122807154,0.0,-0.028926815157648278,0.02235319477139086,,,-100.0,,0.016143914127162873,-0.43859649122807154,0.0,-0.028926815157648278,0.02235319477139086,,,-100.0,,0.016143914127162873,-0.43859649122807154,0.0,-0.028926815157648278,0.02235319477139086,,,-100.0,,0.059031682905651195,0.0,0.0,0.0,0.0,,,-100.0,-100.0,0.40572853999261227,0.0,0.0,0.0,0.0,,,0.0,-92645.76222197,0.0,0.0,0.0,0.0,0.0,0,395104.79836971004,0.0,0.0,False,False,flat_or_na,falling,unavailable,flat_or_na,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-03T18:40:00Z,33793096861-1
KRW-AHT,2026-09-04T04:00:30.747245+09:00,1788462030,1.33,1221.5523490723126,8.0,19999.999999996802,0.0,,1,0.0,complete,1788462010402,1788462010402,229031528.22832942,195691637.19847354,0.07849793405159035,1.35,1.4,3.703703703703698,-1.4814814814814836,4.999999999999989,140.0000000000001,complete_hourly_ordered,/v1/candles/minutes/60,120,False,37.00787401574803,1.27,2026-08-30T08:00:00,1.74,2026-09-01T18:00:00,D-3,23.563218390804597,87.23404255319144,False,0.7776049766718529,19.793708096957197,,False,,-76.93531283138755,,0.0,0.0,0.0,0.0,0.0,,,150.62656641600003,,0.011568380477910978,0.0,0.0,0.0,0.0,,,150.62656641600003,,0.011568380477910978,0.0,0.0,0.0,0.0,,,150.62656641600003,,0.011568380477910978,0.0,0.0,0.0,0.0,,,,,0.012632996574438948,0.7575757575757569,0.0,0.05184033177814129,-0.03712381804615461,,,-90.0000000000015,-100.0,1.2224165475327027,0.7575757575757569,0.0,0.05184033177814129,-0.03712381804615461,,,-66712.6436781441,0.0,0.0,0.0,0.0,0.0,0.0,19999.999999996802,1047986.1025105702,0.019084222540818548,0.7575757575757569,False,True,falling,flat_or_na,buy_only,flat_or_na,neutral,True,True,False,🔴 1차 급등 완료·상승분 반납 / 신규매수 금지,S3,🔴 1차 급등 완료·반납,당일/5D 급등 후 상승분 상당 부분 반납,S3,False,,,2026-09-03T18:40:00Z,33793096861-1
KRW-AI,2026-09-04T04:00:30.747245+09:00,1788462030,26.7,,,315002.474685261,0.0,,4,0.0,complete,1788461155387,1788461547653,8003072.03754973,5549043.00646138,0.18108088834243063,26.2,26.9,2.6717557251908275,1.9083969465648831,0.743494423791819,28.571428571428335,complete_hourly_ordered,/v1/candles/minutes/60,120,False,4.150943396226414,26.5,2026-08-31T08:00:00,27.6,2026-08-31T14:00:00,D-4,3.2608695652173947,81.81818181818183,True,,,,True,,-51.588106255079346,,,-0.3731343283582156,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,-100.0,,0.0,,,,,,-78.17213279548491,-100.0,,0.0,,,,,,-335669.18948261905,0.0,,-0.3731343283582156,,,,315002.474685261,2722294.589878884,0.11571211868707994,0.0,False,False,falling,flat_or_na,buy_only,flat_or_na,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-03T18:40:00Z,33793096861-1
