market,snapshot_kst,snapshot_epoch,price,value_accel_pct,launch_score,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,path_5d_status,path_5d_source,path_5d_points,stage_provisional,max_rally_5d_pct,max_rally_5d_base_price,max_rally_5d_base_time_kst,high_5d,high_5d_time_kst,max_rally_day,drawdown_from_5d_high_pct,gain_retrace_5d_pct,post_surge_higher_low,slope15,gap120,f120up,higher_low,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,launch_score_change_15m,slope15_change_15m,gap120_change_15m,f120up_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,launch_score_change_30m,slope15_change_30m,gap120_change_30m,f120up_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,launch_score_change_45m,slope15_change_45m,gap120_change_45m,f120up_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,launch_score_change_60m,slope15_change_60m,gap120_change_60m,f120up_change_60m,buy_sell_ratio_change_90m,bid_trade_value_change_90m,ask_trade_value_change_90m,value_accel_change_90m,price_change_90m,launch_score_change_90m,slope15_change_90m,gap120_change_90m,f120up_change_90m,buy_sell_ratio_change_120m,bid_trade_value_change_120m,ask_trade_value_change_120m,value_accel_change_120m,price_change_120m,launch_score_change_120m,slope15_change_120m,gap120_change_120m,f120up_change_120m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_value_accel_pct,delta_price_pct_15m,delta_launch_score,delta_slope15,delta_gap120,trade_value_15m,normal_trade_value_15m_median,trade_value_anomaly_ratio,surge_return_from_120m,surge_success_15_120m,signal_failure_120m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate,stage,stage_label,stage_reason,stage_previous,stage_changed,stage_change_reason,stage_change_kst,scan_cycle,scan_run_id
KRW-0G,2026-09-07T03:32:04.302321+09:00,1788719524,270.0,-83.5318859662538,9.0,8813353.5446067,1648213.11,5.34721723248925,25,0.0,complete,1788718986985,1788719401810,1221336.48698609,2023737.88952429,-0.24726749203236129,270.0,275.0,1.85185185185186,0.0,1.8181818181818181,100.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,16.666666666666675,246.0,2026-09-02T21:00:00,287.0,2026-09-05T01:00:00,D-2,5.923344947735187,41.46341463414632,False,1.3923013923013983,34.904916308824816,,True,5.34721723248925,,-87.22456207135104,0.046412617108785525,0.746268656716409,0.0,0.05460005460005135,-0.03220301109981705,,5.34721723248925,,-87.22456207135104,0.046412617108785525,0.746268656716409,0.0,0.05460005460005135,-0.03220301109981705,,5.34721723248925,,-87.22456207135104,0.046412617108785525,0.746268656716409,0.0,0.05460005460005135,-0.03220301109981705,,5.34721723248925,,-87.22456207135104,0.046412617108785525,0.746268656716409,0.0,0.05460005460005135,-0.03220301109981705,,-7.384573329012472,-77.10220921828537,-45.48007610714523,0.06460108510962925,0.3717472118959009,0.0,0.05460005460005135,-0.03220301109981705,,-7.384573329012472,-77.10220921828537,-45.48007610714523,0.06460108510962925,0.3717472118959009,0.0,0.05460005460005135,-0.03220301109981705,,5.34721723248925,8813353.5446067,-11253208.502357239,0.046412617108785525,0.746268656716409,0.0,0.05460005460005135,-0.03220301109981705,10461566.6546067,26622422.44601868,0.3929607336003791,0.3717472118959009,False,False,rising,falling,buy_advantage_accelerating,accelerating,neutral,False,True,True,⚡ 2차 시동/재점화,S4,⚡ 2차 시동·재점화,Higher Low·BID 증가·ASK 감소·ratio 및 거래대금 재가속 확인,S0,True,Higher Low·BID 증가·ASK 감소·ratio 및 거래대금 재가속 확인,2026-09-07T03:32:04.302321+09:00,2026-09-06T18:10:00Z,34051589789-1
KRW-1INCH,2026-09-07T03:32:04.302321+09:00,1788719524,131.0,576.2418537381994,7.0,99999.99999921999,0.0,,1,0.0,complete,1788719358423,1788719358423,1601536.78320243,1516675.92015861,0.02721458448051049,129.0,132.0,2.3255813953488413,1.5503875968992276,0.7575757575757576,33.33333333333333,complete_hourly_ordered,/v1/candles/minutes/60,120,False,10.924369747899165,119.0,2026-09-02T19:00:00,132.0,2026-09-06T10:00:00,D-1,0.7575757575757569,7.6923076923076605,True,0.3224073078989864,-4.747878532856441,,False,,-98.16259822266441,-100.0,0.4834894745177962,0.7692307692307665,0.0,0.053734551316497736,-0.04876224726238032,,,-98.16259822266441,-100.0,0.4834894745177962,0.7692307692307665,0.0,0.053734551316497736,-0.04876224726238032,,,-98.16259822266441,-100.0,0.4834894745177962,0.7692307692307665,0.0,0.053734551316497736,-0.04876224726238032,,,-98.16259822266441,-100.0,0.4834894745177962,0.7692307692307665,0.0,0.053734551316497736,-0.04876224726238032,,,-87.30343714415176,,3.967556187365176,0.7692307692307665,0.0,0.053734551316497736,-0.04876224726238032,,,-87.30343714415176,,3.967556187365176,0.7692307692307665,0.0,0.053734551316497736,-0.04876224726238032,,,-5342467.795162581,-213091.140366,0.4834894745177962,0.7692307692307665,0.0,0.053734551316497736,-0.04876224726238032,99999.99999921999,2231256.02748524,0.044817806099968736,0.7692307692307665,False,True,falling,falling,buy_only,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-06T18:10:00Z,34051589789-1
KRW-2Z,2026-09-07T03:32:04.302321+09:00,1788719524,70.3,20.65806600986044,5.0,221565.56194678,11070.40111,20.014230717136137,3,0.0,complete,1788718642336,1788718750317,1157823.27269165,1181714.13796375,-0.010211790229679227,71.8,72.1,0.41782729805013297,-2.089136490250698,2.4965325936199685,600.000000000008,complete_hourly_ordered,/v1/candles/minutes/60,120,False,4.022988505747138,69.6,2026-09-04T23:00:00,72.4,2026-09-05T16:00:00,D-2,2.9005524861878573,74.99999999999972,True,-0.6757349714787253,25.716629748133563,,False,20.014230717136137,,-95.96867590733076,0.04876602535223995,0.28530670470756636,0.0,0.01755155770074568,-0.011907925796599272,,20.014230717136137,,-95.96867590733076,0.04876602535223995,0.28530670470756636,0.0,0.01755155770074568,-0.011907925796599272,,20.014230717136137,,-95.96867590733076,0.04876602535223995,0.28530670470756636,0.0,0.01755155770074568,-0.011907925796599272,,20.014230717136137,,-95.96867590733076,0.04876602535223995,0.28530670470756636,0.0,0.01755155770074568,-0.011907925796599272,,,1567.8811137546352,,0.08120853990050136,0.14245014245013454,0.0,0.008775778850356186,-0.005953914050881082,,,1567.8811137546352,,0.08120853990050136,0.14245014245013454,0.0,0.008775778850356186,-0.005953914050881082,,20.014230717136137,221565.56194678,-263539.15286089,0.04876602535223995,0.28530670470756636,0.0,0.01755155770074568,-0.011907925796599272,232635.96305678002,1261923.6911462822,0.18435026197619175,0.14245014245013454,False,False,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-06T18:10:00Z,34051589789-1
KRW-A,2026-09-07T03:32:04.302321+09:00,1788719524,110.0,-18.470764261960493,8.0,3518882.5587201,0.0,,1,0.0,complete,1788719209292,1788719209292,1314812.35214837,3633480.33054111,-0.4685793923435639,110.0,112.0,1.8181818181818077,0.0,1.7857142857142856,100.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,9.80392156862746,102.0,2026-09-02T04:00:00,112.0,2026-09-06T21:00:00,D-1,1.7857142857142905,20.00000000000014,False,0.5714285714285561,-1.587301587301579,,True,,,,0.2637882345330347,0.917431192660545,0.0,0.06349206349205438,-0.0559939628327244,,,,,0.2637882345330347,0.917431192660545,0.0,0.06349206349205438,-0.0559939628327244,,,,,0.2637882345330347,0.917431192660545,0.0,0.06349206349205438,-0.0559939628327244,,,,,0.2637882345330347,0.917431192660545,0.0,0.06349206349205438,-0.0559939628327244,,,,-100.0,0.7626910257884632,0.0,0.0,0.0,0.0,,,,-100.0,0.7626910257884632,0.0,0.0,0.0,0.0,,,3518882.5587201,0.0,0.2637882345330347,0.917431192660545,0.0,0.06349206349205438,-0.0559939628327244,3518882.5587201,1121462.78604392,3.1377613261099238,0.0,False,False,rising,flat_or_na,buy_only,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-06T18:10:00Z,34051589789-1
KRW-AAVE,2026-09-07T03:32:04.302321+09:00,1788719524,181900.0,40.09638620748446,6.0,0.0,0.0,,0,0.0,complete,,,1015.22975753,454.8339532,0.3812051139278313,183300.0,191500.0,4.473540643753404,-0.7637752318603419,5.013054830287206,117.07317073170742,complete_hourly_ordered,/v1/candles/minutes/60,120,False,11.078886310904878,172400.0,2026-09-02T10:00:00,191500.0,2026-09-06T10:00:00,D-1,5.013054830287212,50.26178010471211,True,0.33080219532366506,-32.76377722646074,,True,,-100.0,-100.0,0.039649924921313584,0.3309431880860414,0.0,0.007518231711900469,-0.00829766793440001,,,-100.0,-100.0,0.039649924921313584,0.3309431880860414,0.0,0.007518231711900469,-0.00829766793440001,,,-100.0,-100.0,0.039649924921313584,0.3309431880860414,0.0,0.007518231711900469,-0.00829766793440001,,,-100.0,-100.0,0.039649924921313584,0.3309431880860414,0.0,0.007518231711900469,-0.00829766793440001,,,-100.0,-100.0,0.29470499141237383,-0.5467468562055822,0.0,-0.03383204270355211,0.03733695195703035,,,-100.0,-100.0,0.29470499141237383,-0.5467468562055822,0.0,-0.03383204270355211,0.03733695195703035,,,-2494267.876889,-2203624.809378,0.039649924921313584,0.3309431880860414,0.0,0.007518231711900469,-0.00829766793440001,0,18993222.021849,0.0,-0.5467468562055822,False,False,falling,falling,unavailable,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-06T18:10:00Z,34051589789-1
KRW-ADA,2026-09-07T03:32:04.302321+09:00,1788719524,299.0,51.86476925099155,8.0,36399861.80113364,4231350.904366559,8.60242098181237,37,0.0,complete,1788719365917,1788719843119,7704091.78534569,6523250.26246776,0.08299804130030107,299.0,305.0,2.006688963210701,0.0,1.9672131147540985,100.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,17.42424242424243,264.0,2026-09-02T19:00:00,310.0,2026-09-04T13:00:00,D-3,3.2258064516129004,21.73913043478257,False,-0.25298988040478587,-3.117662793116774,,False,6.838242054384218,-1.575358644940994,-79.81513825173363,0.44546554161113505,0.6734006734006703,0.0,0.022999080036800734,-0.020712189776108225,,6.838242054384218,-1.575358644940994,-79.81513825173363,0.44546554161113505,0.6734006734006703,0.0,0.022999080036800734,-0.020712189776108225,,6.838242054384218,-1.575358644940994,-79.81513825173363,0.44546554161113505,0.6734006734006703,0.0,0.022999080036800734,-0.020712189776108225,,6.838242054384218,-1.575358644940994,-79.81513825173363,0.44546554161113505,0.6734006734006703,0.0,0.022999080036800734,-0.020712189776108225,,4.557535255642466,-17.315721016899822,-61.12158884754672,0.6603186951413349,0.3355704697986628,0.0,0.022999080036800734,-0.020712189776108225,,4.557535255642466,-17.315721016899822,-61.12158884754672,0.6603186951413349,0.3355704697986628,0.0,0.022999080036800734,-0.020712189776108225,,6.838242054384218,-582606.5116784498,-16731640.852215473,0.44546554161113505,0.6734006734006703,0.0,0.022999080036800734,-0.020712189776108225,40631212.7055002,156232265.83768553,0.26006927882434483,0.3355704697986628,False,False,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-06T18:10:00Z,34051589789-1
KRW-AERO,2026-09-07T03:32:04.302321+09:00,1788719524,744.0,80.4732240676516,10.0,1383535.4062719,0.0,,6,0.0,complete,1788718632081,1788718848135,74533.05511105,106140.15756383,-0.17494072300389507,753.0,766.0,1.726427622841964,-1.195219123505975,2.8720626631853787,169.23076923076923,complete_hourly_ordered,/v1/candles/minutes/60,120,False,22.756410256410263,624.0,2026-09-02T20:00:00,766.0,2026-09-06T20:00:00,D-1,2.872062663185382,15.4929577464789,True,1.066925315227918,-5.417572967777824,,True,,,,0.12448425166448374,1.0869565217391353,1.0,0.07759456838021261,-0.07027696939668093,,,,,0.12448425166448374,1.0869565217391353,1.0,0.07759456838021261,-0.07027696939668093,,,,,0.12448425166448374,1.0869565217391353,1.0,0.07759456838021261,-0.07027696939668093,,,,,0.12448425166448374,1.0869565217391353,1.0,0.07759456838021261,-0.07027696939668093,,,419.4307124602842,-100.0,0.5030805009103858,0.9497964721845387,2.0,0.11639185257030782,-0.10542078726583437,,,419.4307124602842,-100.0,0.5030805009103858,0.9497964721845387,2.0,0.11639185257030782,-0.10542078726583437,,,1383535.4062719,0.0,0.12448425166448374,1.0869565217391353,1.0,0.07759456838021261,-0.07027696939668093,1383535.4062719,3640169.9860014403,0.38007439531461285,0.9497964721845387,False,False,rising,flat_or_na,buy_only,accelerating,neutral,False,False,False,pass,S1,⚡ 선행 시동,가격 미급등 상태에서 선행조건 6개 개선,S0,True,가격 미급등 상태에서 선행조건 6개 개선,2026-09-07T03:32:04.302321+09:00,2026-09-06T18:10:00Z,34051589789-1
KRW-AGLD,2026-09-07T03:32:04.302321+09:00,1788719524,234.0,-8.404657344069022,8.0,0.0,0.0,,0,0.0,complete,,,361290.06299623,573798.15873989,-0.22725994275610645,236.0,239.0,1.2711864406779627,-0.8474576271186418,2.092050209205021,166.66666666666669,complete_hourly_ordered,/v1/candles/minutes/60,120,False,9.1324200913242,219.0,2026-09-03T07:00:00,239.0,2026-09-06T10:00:00,D-1,2.092050209205021,24.99999999999993,False,-0.05783689994216523,12.027491408934699,,True,,-100.0,,0.11056240847242549,-0.42553191489361764,0.0,-0.028918449971082616,0.022655111247841475,,,-100.0,,0.11056240847242549,-0.42553191489361764,0.0,-0.028918449971082616,0.022655111247841475,,,-100.0,,0.11056240847242549,-0.42553191489361764,0.0,-0.028918449971082616,0.022655111247841475,,,-100.0,,0.11056240847242549,-0.42553191489361764,0.0,-0.028918449971082616,0.022655111247841475,,,,,0.1423186029203869,-0.8474576271186418,0.0,-0.05783689994216523,0.0453087808723307,,,,,0.1423186029203869,-0.8474576271186418,0.0,-0.05783689994216523,0.0453087808723307,,,-1640498.7506225503,0.0,0.11056240847242549,-0.42553191489361764,0.0,-0.028918449971082616,0.022655111247841475,0,631695.5575244699,0.0,-0.8474576271186418,False,False,falling,flat_or_na,unavailable,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-06T18:10:00Z,34051589789-1
KRW-AHT,2026-09-07T03:32:04.302321+09:00,1788719524,1.33,-83.18772607994137,4.0,19999.999999996802,0.0,,1,0.0,complete,1788719450444,1788719450444,174757010.12722307,223963030.55322525,-0.12340995035521185,1.33,1.35,1.5037593984962516,0.0,1.4814814814814827,100.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,7.692307692307687,1.3,2026-09-02T11:00:00,1.4,2026-09-03T09:00:00,D-4,4.999999999999993,70.00000000000009,False,0.20408163265306367,17.712370378129243,,True,,,,0.05195986854073453,0.0,0.0,0.0,0.0,,,,,0.05195986854073453,0.0,0.0,0.0,0.0,,,,,0.05195986854073453,0.0,0.0,0.0,0.0,,,,,0.05195986854073453,0.0,0.0,0.0,0.0,,,,,0.05195986854073453,0.0,0.0,0.0,0.0,,,,,0.05195986854073453,0.0,0.0,0.0,0.0,,,19999.999999996802,0.0,0.05195986854073453,0.0,0.0,0.0,0.0,19999.999999996802,794549.0609819628,0.025171510460637023,0.0,False,False,rising,flat_or_na,buy_only,accelerating,neutral,False,True,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-06T18:10:00Z,34051589789-1
KRW-AI,2026-09-07T03:32:04.302321+09:00,1788719524,27.7,,,0.0,0.0,,0,0.0,complete,,,5365789.56888143,6436757.03794902,-0.09074037195055792,27.7,28.0,1.0830324909747224,0.0,1.071428571428574,100.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,8.52713178294573,25.8,2026-09-04T21:00:00,28.0,2026-09-06T07:00:00,D-1,1.0714285714285787,13.63636363636368,False,,,,False,,,-100.0,,0.0,,,,,,,-100.0,,0.0,,,,,,,-100.0,,0.0,,,,,,,-100.0,,0.0,,,,,,-100.0,,,-0.7168458781361964,,,,,,-100.0,,,-0.7168458781361964,,,,,,0.0,-999999.9999999731,,0.0,,,,0,999999.9999999731,0.0,-0.7168458781361964,False,False,flat_or_na,falling,unavailable,flat_or_na,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-06T18:10:00Z,34051589789-1
