market,name,price,ma15,ma50,ma120,slope15,gap50,gap120,conv50,conv120,f50up,f50down,f120up,f120down,golden_now,dead_now,up120_now,down120_now,value_accel_pct,ret5_pct,launch_score,launch_grade,delta_price_pct,delta_value_accel_pct,delta_launch_score,delta_slope15,delta_gap120,flag_score14,flag_value300,flag_ankr_like,flag_early_ignition,snapshot_kst,snapshot_epoch,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,path_5d_status,path_5d_source,path_5d_points,stage_provisional,max_rally_5d_pct,max_rally_5d_base_price,max_rally_5d_base_time_kst,high_5d,high_5d_time_kst,max_rally_day,drawdown_from_5d_high_pct,gain_retrace_5d_pct,post_surge_higher_low,higher_low,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,launch_score_change_15m,slope15_change_15m,gap120_change_15m,f120up_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,launch_score_change_30m,slope15_change_30m,gap120_change_30m,f120up_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,launch_score_change_45m,slope15_change_45m,gap120_change_45m,f120up_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,launch_score_change_60m,slope15_change_60m,gap120_change_60m,f120up_change_60m,buy_sell_ratio_change_90m,bid_trade_value_change_90m,ask_trade_value_change_90m,value_accel_change_90m,price_change_90m,launch_score_change_90m,slope15_change_90m,gap120_change_90m,f120up_change_90m,buy_sell_ratio_change_120m,bid_trade_value_change_120m,ask_trade_value_change_120m,value_accel_change_120m,price_change_120m,launch_score_change_120m,slope15_change_120m,gap120_change_120m,f120up_change_120m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_price_pct_15m,trade_value_15m,normal_trade_value_15m_median,trade_value_anomaly_ratio,surge_return_from_120m,surge_success_15_120m,signal_failure_120m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate,stage,stage_label,stage_reason,stage_previous,stage_changed,stage_change_reason,stage_change_kst,scan_cycle,scan_run_id
KRW-WAXP,왁스,5.9,5.874,5.598400000000001,6.771166666666667,0.5248146035367718,-4.922835095741621,13.24980924016049,-0.9002184429159408,-1.1928602148880658,,,11.107595906703795,,False,False,False,False,34.12464412426468,-0.3389830508474634,12.0,A급,-0.6756756756756799,0.3863381483820447,0.0,-0.045636052481490275,0.0351103797405905,False,False,False,False,2026-09-04T10:58:50.077661+09:00,1788487130,7273090.15225215,2179481.1799494284,3.3370740794471603,45,0.0,complete,1788486266897,1788486964431,17129823.01388457,10979398.30499298,0.21880452109006301,6.02,6.03,0.16611295681063787,-1.9933554817275656,2.1558872305140944,1299.9999999999466,complete_hourly_ordered,/v1/candles/minutes/60,120,False,14.436619718309874,5.68,2026-09-02T10:00:00,6.5,2026-09-03T10:00:00,D-1,9.23076923076922,73.17073170731706,True,True,3.2791942077849434,1251.7518030188494,-76.55454478527412,0.3863381483820447,-0.33783783783782884,0.0,-0.045636052481490275,0.0351103797405905,0.09426654819586133,3.2791942077849434,1251.7518030188494,-76.55454478527412,0.3863381483820447,-0.33783783783782884,0.0,-0.045636052481490275,0.0351103797405905,0.09426654819586133,3.247963026317856,109.69803840235612,-94.40036013696196,0.8471863885170379,-0.16920473773265332,0.0,-0.045636052481490275,0.0351103797405905,0.09426654819586133,1.8820180040742227,-53.38049021099918,-79.67261159493601,1.3399563885681829,-1.8302828618968259,0.0,-0.14831717056476013,0.11409609706427482,0.30235171776188174,3.164782257112165,156.0390412984374,-86.78080499144299,2.254375549888053,-1.3377926421404673,0.0,-0.17113519680549416,0.13164610292488454,0.34785442965778834,3.3266519299436,72630.90152265968,127.14878697672631,-17.704805844693894,-1.9933554817275656,0.0,-0.46596880660148,-0.9110534598162605,-0.48632222949249204,3.2791942077849434,6735040.923391552,-7116483.261724176,-0.33783783783782884,9452571.332201578,5889715.655357257,1.604928299654596,-1.9933554817275656,False,True,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass,S1,⚡ 선행 시동,가격 미급등 상태에서 선행조건 5개 개선,S1,False,,,2026-09-04T01:40:00Z,33827208169-1
KRW-CARV,카브,47.6,46.42666666666666,43.65,56.87583333333334,0.38921724088221143,-6.361206567392127,18.37189198693061,-0.9228777138171591,-1.1267141130859293,,,,,False,False,False,False,250.96483930418833,3.0237580993520696,9.0,B급,-0.41753653444676075,0.6357428035937289,-1.0,-0.014415453366001252,0.010525287053681609,False,False,False,False,2026-09-04T10:58:50.077661+09:00,1788487130,5766900.954332921,2060280.814804506,2.799084917402449,23,0.0,complete,1788486329596,1788486944224,1178940.57724308,1628269.02640379,-0.1600623083424137,47.9,48.1,0.41753653444676075,-0.6263048016701411,1.0395010395010393,250.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,19.480519480519476,46.2,2026-08-31T08:00:00,55.2,2026-09-02T13:00:00,D-2,13.768115942028992,84.44444444444446,False,True,2.772669938673122,114997.22990303765,986.1731492285663,0.6357428035937289,-0.6263048016701411,-1.0,-0.014415453366001252,0.010525287053681609,,2.772669938673122,114997.22990303765,986.1731492285663,0.6357428035937289,-0.6263048016701411,-1.0,-0.014415453366001252,0.010525287053681609,,2.5584996973319587,281.45266677382745,-67.21361570287014,0.9521971562188298,-0.20964360587002462,-1.0,-0.014415453366001252,0.010525287053681609,,2.740411699448523,14283.470747743178,201.50014701926722,1.2140398257637912,-1.039501039501034,-1.0,-0.057661813464049416,0.04209929775032606,,2.634591337036055,785.5901329305839,-47.956601531729206,1.5072186423042808,-0.6263048016701411,-1.0,-0.028830906732024708,0.021050265687588166,,2.4341948520302217,1176.0029120023828,66.34035755077387,-54.692822217998014,-1.039501039501034,-1.0,-0.3367882767597363,-0.8196742079555221,,2.772669938673122,5761890.4940818865,1870598.275122156,-0.6263048016701411,7827181.769137427,1617285.6778494704,4.8397026427299785,-1.039501039501034,False,True,rising,rising,buy_advantage_accelerating,accelerating,leading_buy_inflow,True,True,False,🔴 1차 급등 완료·상승분 반납 / 신규매수 금지,S3,🔴 1차 급등 완료·반납,당일/5D 급등 후 상승분 상당 부분 반납,S3,False,,,2026-09-04T01:40:00Z,33827208169-1
KRW-LSK,리스크,139.0,134.4,118.8,137.875,1.255650426921151,-13.131313131313139,2.5203989120580195,-1.2627098975732838,-1.5632457081276858,,,1.6122858351402256,,False,False,False,False,-93.52259420615749,-2.1126760563380254,13.0,A급,0.0,0.02581032420600593,0.0,0.0,0.0,False,False,False,True,2026-09-04T10:58:50.077661+09:00,1788487130,0.0,0.0,,0,0.0,complete,,,759236.14883663,3703402.26114652,-0.6597366494501639,141.0,141.0,0.0,-1.4184397163120588,1.4184397163120568,,complete_hourly_ordered,/v1/candles/minutes/60,120,False,7.575757575757569,132.0,2026-09-03T08:00:00,142.0,2026-09-04T01:00:00,D0,2.1126760563380254,30.0,False,True,,-100.0,,0.02581032420600593,0.0,0.0,0.0,0.0,0.0,,-100.0,,0.02581032420600593,0.0,0.0,0.0,0.0,0.0,,-100.0,-100.0,0.04926352846479176,0.0,0.0,0.0502260170768265,-0.04246375718762696,-0.03611924311838299,,-100.0,-100.0,0.21357266856060164,-0.7142857142857117,0.0,-0.10045203415369741,0.08491211686854827,0.07106102927913538,,-100.0,,0.21684075299008043,-1.4184397163120588,0.0,-0.10045203415369741,0.08491211686854827,0.07106102927913538,,-100.0,,-2.583040396829091,-1.4184397163120588,0.0,-0.17073775443390282,-1.5277938590263345,-0.9129056142442151,,-3798447.49275189,0.0,0.0,0,2075159.95441354,0.0,-1.4184397163120588,False,False,falling,flat_or_na,unavailable,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S1,True,발사 구조 관찰 또는 초기 준비,2026-09-04T10:58:50.077661+09:00,2026-09-04T01:40:00Z,33827208169-1
KRW-0G,제로지,254.0,241.2,232.2,389.75,0.8642319487036421,-3.875968992248062,38.114175753688265,-1.5926748960608847,-1.5577980170881887,,,,,False,False,False,False,2469.0110185586595,11.403508771929815,10.0,A급,-1.1673151750972721,1.5431410630217215,1.0,-0.08363534987456678,0.04734232414558903,False,True,False,False,2026-09-04T10:58:50.077661+09:00,1788487130,4357201.70057922,73736137.0802059,0.05909180861806889,48,0.0,complete,1788486243600,1788487105400,1355416.07907133,1609202.66517262,-0.08560513441873008,262.0,263.0,0.3816793893129722,-3.053435114503822,3.4220532319391634,900.0000000000117,complete_hourly_ordered,/v1/candles/minutes/60,120,False,61.261261261261254,222.0,2026-08-30T13:00:00,358.0,2026-09-01T11:00:00,D-3,29.05027932960894,76.4705882352941,True,True,-0.12915578378347115,98.49817714571584,532.3516713676878,1.5431410630217215,-1.1673151750972721,1.0,-0.08363534987456678,0.04734232414558903,,-0.12915578378347115,98.49817714571584,532.3516713676878,1.5431410630217215,-1.1673151750972721,1.0,-0.08363534987456678,0.04734232414558903,,0.021442883385178024,535.7829618351376,305.07382925419154,2.365264221396046,-1.1673151750972721,1.0,-0.08363534987456678,0.04734232414558903,,-0.18596952385342067,-49.42047521307067,109.7597963225906,3.1638857033676686,-1.9305019305019266,1.0,-0.1115137998327409,0.06312174932686077,,-0.2129801526438097,-76.55904491711804,7.927422977897591,4.9958639973265235,-1.5503875968992276,0.0,-0.19514914970728547,0.1104559768748743,,-1.4732621323393387,-82.10302060466339,364.09997509014823,-160.63617195171537,-3.053435114503822,2.0,-0.6354850858181438,-1.2613259998081645,,-0.12915578378347115,2162117.7137975004,62075515.24287842,-1.1673151750972721,78093338.78078513,21757723.19036527,3.5892238400829704,-3.053435114503822,False,True,rising,rising,sell_advantage_accelerating,accelerating,neutral,True,True,False,🔴 1차 급등 완료·상승분 반납 / 신규매수 금지,S3,🔴 1차 급등 완료·반납,당일/5D 급등 후 상승분 상당 부분 반납,S3,False,,,2026-09-04T01:40:00Z,33827208169-1
KRW-BORA,보라,31.3,30.346666666666668,30.048000000000002,37.45583333333333,0.7525453740593102,-0.9939652112176043,18.980132155649983,-1.2399603369851584,-1.1361906082324151,,,,,True,False,False,False,-72.75533574203361,4.682274247491636,8.0,B급,-0.31847133757960666,0.2270619715845612,0.0,-0.022133687472347674,0.015995820329163024,False,False,False,False,2026-09-04T10:58:50.077661+09:00,1788487130,1756408.628058838,2267387.2482243935,0.7746398986032463,13,0.0,complete,1788486241973,1788486782378,3785819.91244469,6547489.02209401,-0.2672589319785596,31.2,31.6,1.2820512820512997,0.3205128205128194,0.9493670886075972,75.00000000000043,complete_hourly_ordered,/v1/candles/minutes/60,120,False,9.965635738831601,29.1,2026-08-31T09:00:00,32.0,2026-09-03T11:00:00,D-1,2.187499999999998,24.137931034482698,False,True,,,,0.2270619715845612,-0.31847133757960666,0.0,-0.022133687472347674,0.015995820329163024,,,,,0.2270619715845612,-0.31847133757960666,0.0,-0.022133687472347674,0.015995820329163024,,0.7576010907613168,1223.4726756246941,-70.88918780884619,0.24902539448838468,0.0,0.0,0.0,0.0,,0.49401433364819075,37.210496338142484,-50.29332581231254,0.4016581403342627,0.0,0.0,-0.022133687472347674,0.015995820329163024,,-0.8817294628994985,-51.589386953428914,3.513718266369392,0.6511402980057994,0.0,0.0,0.0,0.0,,0.7746398986032463,,671.2253972857267,-40.40739456105242,0.3205128205128194,1.0,-0.27630723162173076,-1.019867844350017,,,1756408.628058838,2267387.2482243935,-0.31847133757960666,4023795.876283231,2490900.49310004,1.6153980809066493,0.3205128205128194,False,False,rising,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T01:40:00Z,33827208169-1
KRW-PUNDIX,펀디엑스,135.0,124.86666666666666,115.12,145.16666666666666,1.1339092872570067,-8.466527681260125,13.983926521239953,-1.0703089988328334,-1.4009422668779083,,,9.98180071503164,,False,False,False,False,124.40731393240583,8.064516129032251,14.0,A급,1.5151515151515138,5.079016227023956,0.0,0.10799136069112869,-0.08198230870608292,True,False,False,True,2026-09-04T10:58:50.077661+09:00,1788487130,63318015.8332302,10694424.83969522,5.920656489931878,66,0.0,complete,1788486238084,1788487131277,2243407.42658014,2655144.15808263,-0.08405274995809506,128.0,138.0,7.8125,5.46875,2.1739130434782608,30.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,19.999999999999996,120.0,2026-09-02T03:00:00,144.0,2026-09-03T19:00:00,D-1,6.25,37.499999999999986,False,False,5.860530099051937,1279.5722462944884,-85.98994887325821,5.079016227023956,2.2727272727272707,0.0,0.10799136069112869,-0.08198230870608292,-0.17742173738650457,5.860530099051937,1279.5722462944884,-85.98994887325821,5.079016227023956,2.2727272727272707,0.0,0.10799136069112869,-0.08198230870608292,-0.17742173738650457,5.214063061661726,-85.20184194181762,-98.23393212354142,28.013993544376888,0.0,0.0,0.0,0.0,0.0,4.3642528061788255,133.5883145774414,-38.59503352234178,58.66050178197901,2.2727272727272707,2.0,0.16198704103669304,-0.1229805236012993,-0.2677334739011492,3.3344699913599785,19.738624163744923,-47.697284296692054,64.29225442596223,3.8461538461538547,2.0,0.3239740820734305,-0.24600342018648824,-0.5453075148735351,2.4210939352512133,316490.079166151,187029.04356422083,166.87748858453094,6.299212598425208,3.0,-0.06761993174899672,-1.4090305017610145,-1.2681325264021002,5.860530099051937,58728331.16805217,-65639521.003529884,2.2727272727272707,74012440.67292541,14075681.827837743,5.258178010712746,6.299212598425208,False,False,rising,falling,buy_advantage_accelerating,accelerating,neutral,False,True,False,pass,S2,🚀 발사 진행,가격 상승 초입과 실제 매수수급·구조 동반,S0,True,가격 상승 초입과 실제 매수수급·구조 동반,2026-09-04T10:58:50.077661+09:00,2026-09-04T01:40:00Z,33827208169-1
KRW-USD1,월드리버티파이낸셜유에스디,1371.0,1380.6666666666667,1416.4,1463.05,-0.03378867596659507,2.522827826414385,5.630930818039932,-0.04987243423804175,0.02745951576042973,,,,,False,False,False,False,-33.60477742299876,-1.5086206896551713,5.0,관찰,0.14609203798392478,0.590157169655356,0.0,0.009653907419038266,-0.008038446729610627,False,False,False,False,2026-09-04T10:58:50.077661+09:00,1788487130,233474.48493904,213528.3689001,1.0934120189353944,14,0.0,complete,1788486254180,1788486724837,28639.31338109,27407.07215844,0.02198609617351484,1366.0,1371.0,0.36603221083455484,0.36603221083455484,0.0,0.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,0.9454545454545382,1375.0,2026-09-01T04:00:00,1388.0,2026-09-02T07:00:00,D-2,1.2247838616714746,130.76923076923052,True,True,,133.47448494532048,,0.590157169655356,0.14609203798392478,0.0,0.009653907419038266,-0.008038446729610627,,,133.47448494532048,,0.590157169655356,0.14609203798392478,0.0,0.009653907419038266,-0.008038446729610627,,,57.07616275650156,,0.6460435446691477,0.14609203798392478,0.0,0.009653907419038266,-0.008038446729610627,,,611.5318867190819,,0.762255620140813,0.2926115581565414,0.0,0.019307814838054327,-0.016077076606966223,,,483.68621288108915,,0.9798687363299123,0.36603221083455484,0.0,0.024134768547590113,-0.020096460228032242,,0.7852683351347951,1066.5172080056773,228.7460750995259,10.75253752622367,0.36603221083455484,0.0,0.024106822658387372,-0.03202430184531213,,,133474.48494173,213528.3689001,0.14609203798392478,447002.85383914004,39999.999985,11.175071350169151,0.36603221083455484,False,False,rising,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T01:40:00Z,33827208169-1
KRW-BAT,베이직어텐션토큰,97.8,95.56,96.91,122.30416666666666,0.43441704035873663,1.3930450933856098,21.866930126392525,-1.1633377349603513,-0.8646875684485813,1.1974554349284365,,,,False,False,False,False,-22.95953383694217,4.849137931034475,6.0,관찰,0.0,0.24727100346093422,0.0,0.0,0.0,False,False,False,False,2026-09-04T10:58:50.077661+09:00,1788487130,2741251.1720626936,2752636.22599875,0.9958639453232054,7,0.0,complete,1788486584392,1788486968675,307861.61864296,703519.81393537,-0.3912057138361267,97.2,97.8,0.6172839506172867,0.6172839506172867,0.0,0.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,8.306010928961749,91.5,2026-08-31T08:00:00,99.1,2026-09-04T04:00:00,D0,1.3118062563067578,17.1052631578947,False,False,-0.2616538015890526,56.968838177789664,98.21091088572953,0.24727100346093422,0.5138746145940454,0.0,0.0,0.0,,-0.2616538015890526,56.968838177789664,98.21091088572953,0.24727100346093422,0.5138746145940454,0.0,0.0,0.0,,0.9958639453232054,,28.49021385963628,0.5584422769081527,0.720906282183309,0.0,0.0,0.0,,0.17879249695462074,168.42497857416302,120.23328292171192,0.7759178582508284,0.0,0.0,-0.0210201793721998,0.014755265387407235,,,27312.511722282652,,1.0034806824331213,0.6172839506172867,0.0,0.007006726457414736,-0.0049185558456272815,,-1.7474277782661884,-53.28890441682881,28.67436612690939,-3.7911751844765362,0.6172839506172867,0.0,-0.3209659458749403,-0.6478643792809606,,-0.2616538015890526,994884.6932856548,1363895.2057903968,0.5138746145940454,5493887.398061443,1492367.508894126,3.68132337733118,0.6172839506172867,False,False,rising,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T01:40:00Z,33827208169-1
KRW-HUNT,헌트,124.0,119.86666666666666,115.18,125.83333333333333,0.841278743690399,-4.068993459512635,4.741721854304638,-0.863434480044163,-0.9978570829226712,,,4.7519047922337565,,False,False,False,False,133.89529578612294,6.896551724137923,14.0,A급,0.0,0.0,0.0,0.0,0.0,True,False,False,False,2026-09-04T10:58:50.077661+09:00,1788487130,0.0,0.0,,0,0.0,complete,,,2218216.25474054,3415018.41644478,-0.21245380879053882,124.0,125.0,0.8064516129032251,0.0,0.8,100.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,12.280701754385959,114.0,2026-08-31T18:00:00,128.0,2026-09-03T13:00:00,D-1,3.125,28.571428571428502,False,True,,,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.631814528862634,0.0,0.0,0.0,0.0,0.0,,-100.0,-100.0,1.5586483220772607,0.0,0.0,0.0,0.0,0.0,,-100.0,-100.0,3.085915797679746,0.0,0.0,-0.0560852495793851,0.046668546576674075,0.09037160119313459,,-100.0,-100.0,45.62356752664175,-0.8000000000000007,0.0,-0.12134866287811796,-0.9820058390198847,-1.63528088093324,,0.0,-29999.99999988,0.0,0,1973070.8008602401,0.0,-0.8000000000000007,False,True,flat_or_na,falling,unavailable,flat_or_na,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T01:40:00Z,33827208169-1
KRW-PENGU,펏지펭귄,11.8,12.479999999999999,9.9228,10.535583333333333,1.036269430051795,-25.770951747490606,-18.4557096189896,-1.2054001075821101,-2.137791626266202,,,,,False,False,False,False,-22.25869376673746,-1.6666666666666607,9.0,B급,0.0,0.3991156765657635,0.0,0.0,0.0,False,False,False,False,2026-09-04T10:58:50.077661+09:00,1788487130,25845782.061523125,24012260.83547729,1.0763577090307495,41,0.0,complete,1788486265344,1788487119994,64805811.37366638,89601598.60185418,-0.16058676997508647,11.9,12.0,0.8403361344537785,-0.8403361344537785,1.6666666666666607,200.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,10.71428571428572,11.2,2026-09-02T19:00:00,12.4,2026-09-04T00:00:00,D0,4.8387096774193505,50.0,False,False,-87.91750515237618,-15.742616880312166,6866.447989829287,0.3991156765657635,0.0,0.0,0.0,0.0,,-87.91750515237618,-15.742616880312166,6866.447989829287,0.3991156765657635,0.0,0.0,0.0,0.0,,0.9164736643059865,22.542024909011182,-81.79739465158079,0.89439426913912,0.8547008547008739,1.0,0.05397236614852474,-0.05391239235079226,,-2.5470150252424206,386.26933424009684,1536.941912912335,2.0168555311037792,-0.8403361344537785,0.0,-0.05397236614856915,0.053903864405313584,,0.9121541623297443,8878.569524420242,1269.7239754421103,2.2026777938245914,-0.8403361344537785,0.0,-0.05397236614856915,0.053903864405313584,,-12.513721438865566,-21.621836529048966,889.6017245011905,2.5327418151837584,-0.8403361344537785,1.0,-0.6207041242113576,-1.5293802114939652,,-87.91750515237618,-4829015.925982758,23667576.415661994,0.0,49858042.89700042,40518029.45777503,1.2305149970079092,-0.8403361344537785,False,False,falling,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-04T01:40:00Z,33827208169-1
