market,name,price,ma15,ma50,ma120,slope15,gap50,gap120,conv50,conv120,f50up,f50down,f120up,f120down,golden_now,dead_now,up120_now,down120_now,value_accel_pct,ret5_pct,launch_score,launch_grade,delta_price_pct,delta_value_accel_pct,delta_launch_score,delta_slope15,delta_gap120,flag_score14,flag_value300,flag_ankr_like,flag_early_ignition,snapshot_kst,snapshot_epoch,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,path_5d_status,path_5d_source,path_5d_points,stage_provisional,max_rally_5d_pct,max_rally_5d_base_price,max_rally_5d_base_time_kst,high_5d,high_5d_time_kst,max_rally_day,drawdown_from_5d_high_pct,gain_retrace_5d_pct,post_surge_higher_low,higher_low,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,launch_score_change_15m,slope15_change_15m,gap120_change_15m,f120up_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,launch_score_change_30m,slope15_change_30m,gap120_change_30m,f120up_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,launch_score_change_45m,slope15_change_45m,gap120_change_45m,f120up_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,launch_score_change_60m,slope15_change_60m,gap120_change_60m,f120up_change_60m,buy_sell_ratio_change_90m,bid_trade_value_change_90m,ask_trade_value_change_90m,value_accel_change_90m,price_change_90m,launch_score_change_90m,slope15_change_90m,gap120_change_90m,f120up_change_90m,buy_sell_ratio_change_120m,bid_trade_value_change_120m,ask_trade_value_change_120m,value_accel_change_120m,price_change_120m,launch_score_change_120m,slope15_change_120m,gap120_change_120m,f120up_change_120m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_price_pct_15m,trade_value_15m,normal_trade_value_15m_median,trade_value_anomaly_ratio,surge_return_from_120m,surge_success_15_120m,signal_failure_120m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate,stage,stage_label,stage_reason,stage_previous,stage_changed,stage_change_reason,stage_change_kst,scan_cycle,scan_run_id
KRW-WAXP,왁스,5.91,5.836666666666667,5.5942,6.807166666666666,0.8640552995391904,-4.334250950389101,14.257033028915597,-0.9629193953798968,-1.202170340697252,,,11.859411720843653,,False,False,False,False,48.83044989303256,-1.005025125628134,12.0,A급,-0.16891891891891442,1.2507556835681157,0.0,-0.02304147465435058,0.017487440824311307,False,False,False,False,2026-09-03T22:38:28.565816+09:00,1788442708,222445.16587287985,9730379.689378882,0.022860892685995397,26,0.0,complete,1788442002773,1788442708729,16560924.32849688,16689677.60954653,-0.00387220902916456,5.93,6.5,9.612141652613836,-0.3372681281618828,9.076923076923075,103.5087719298245,complete_hourly_ordered,/v1/candles/minutes/60,120,False,14.436619718309874,5.68,2026-09-02T10:00:00,6.5,2026-09-03T10:00:00,D0,9.076923076923071,71.95121951219508,False,False,-0.9888957192834589,-98.23484090397109,-21.87919294685594,1.2507556835681157,-0.16891891891891442,0.0,-0.02304147465435058,0.017487440824311307,0.048906997058919544,-0.9888957192834589,-98.23484090397109,-21.87919294685594,1.2507556835681157,-0.16891891891891442,0.0,-0.02304147465435058,0.017487440824311307,0.048906997058919544,-0.9888957192834589,-98.23484090397109,-21.87919294685594,1.2507556835681157,-0.16891891891891442,0.0,-0.02304147465435058,0.017487440824311307,0.048906997058919544,-0.9888957192834589,-98.23484090397109,-21.87919294685594,1.2507556835681157,-0.16891891891891442,0.0,-0.02304147465435058,0.017487440824311307,0.048906997058919544,-0.9888957192834589,-98.23484090397109,-21.87919294685594,1.2507556835681157,-0.16891891891891442,0.0,-0.02304147465435058,0.017487440824311307,0.048906997058919544,0.022860892685995397,,212.83580616872345,2.1535375214224004,0.0,0.0,-0.01152073732717529,0.00874382745147706,0.024489317639835306,-0.9888957192834589,-12379544.443636864,-2725174.799144892,-0.16891891891891442,9952824.855251761,9993684.227953702,0.995911480514098,0.0,False,False,falling,falling,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S1,True,발사 구조 관찰 또는 초기 준비,2026-09-03T22:38:28.565816+09:00,2026-09-03T13:20:00Z,33761486888-1
KRW-CARV,카브,47.3,46.2,43.64,57.22416666666666,0.624364745172068,-5.866177818515129,19.26487934875998,-1.073117593700969,-1.195902236504296,,,,,False,False,False,False,297.60503763243685,0.8510638297872353,10.0,A급,-1.8633540372670732,5.998521132259555,0.0,-0.13068099317554704,0.0942570242892522,False,False,False,False,2026-09-03T22:38:28.565816+09:00,1788442708,4173175.627958946,14576481.93828581,0.28629511878294206,79,0.0,complete,1788441832900,1788442673900,1014666.84994987,1694658.99957016,-0.2509820477078288,48.8,48.8,0.0,-3.0737704918032738,3.073770491803279,,complete_hourly_ordered,/v1/candles/minutes/60,120,False,19.480519480519476,46.2,2026-08-31T08:00:00,55.2,2026-09-02T13:00:00,D-1,14.311594202898558,87.77777777777783,False,True,,896.3500683253512,,5.998521132259555,-2.0703933747411973,0.0,-0.13068099317554704,0.0942570242892522,,,896.3500683253512,,5.998521132259555,-2.0703933747411973,0.0,-0.13068099317554704,0.0942570242892522,,,896.3500683253512,,5.998521132259555,-2.0703933747411973,0.0,-0.13068099317554704,0.0942570242892522,,,896.3500683253512,,5.998521132259555,-2.0703933747411973,0.0,-0.13068099317554704,0.0942570242892522,,,896.3500683253512,,5.998521132259555,-2.0703933747411973,0.0,-0.13068099317554704,0.0942570242892522,,0.20216727535302118,599.220791952297,105.46608534009331,7.378836748040385,-1.8672199170124637,0.0,-0.08712066211702396,0.06284076120993376,,,3754329.304700982,14576481.93828581,-2.0703933747411973,18749657.56624476,964000.0,19.449852247141866,-1.8672199170124637,False,False,rising,rising,sell_advantage_weakening,accelerating,neutral,True,True,False,🔴 1차 급등 완료·상승분 반납 / 신규매수 금지,S3,🔴 1차 급등 완료·반납,당일/5D 급등 후 상승분 상당 부분 반납,S3,False,,,2026-09-03T13:20:00Z,33761486888-1
KRW-LSK,리스크,138.0,132.6,118.48,138.31666666666666,1.3245033112582627,-11.917623227548944,4.13302807567177,-1.3353585711855451,-1.5861560496376277,,,2.6056881834646717,,False,False,False,False,-91.402460342337,-2.1126760563380254,13.0,A급,0.7246376811594235,0.01519603875293285,0.0,0.0,0.0,False,False,False,True,2026-09-03T22:38:28.565816+09:00,1788442708,134550.67142688,193476.0,0.695438563061465,4,0.0,complete,1788441979710,1788442595722,1066400.36614758,3350461.29287719,-0.5171230396276264,134.0,140.0,4.477611940298498,2.9850746268656803,1.4285714285714286,33.333333333333,complete_hourly_ordered,/v1/candles/minutes/60,120,False,7.407407407407418,135.0,2026-08-30T19:00:00,145.0,2026-08-31T05:00:00,D-3,4.82758620689655,70.00000000000016,False,True,-10.71537704070272,-41.04248280310141,867.380000079325,0.01519603875293285,0.0,0.0,0.0,0.0,0.0,-10.71537704070272,-41.04248280310141,867.380000079325,0.01519603875293285,0.0,0.0,0.0,0.0,0.0,-10.71537704070272,-41.04248280310141,867.380000079325,0.01519603875293285,0.0,0.0,0.0,0.0,0.0,-10.71537704070272,-41.04248280310141,867.380000079325,0.01519603875293285,0.0,0.0,0.0,0.0,0.0,-10.71537704070272,-41.04248280310141,867.380000079325,0.01519603875293285,0.0,0.0,0.0,0.0,0.0,0.6106095653307413,838.0733264375264,14.42537746154331,0.09663084726960847,0.0,0.0,0.05094243504839557,-0.042425319520136284,-0.04090507517370279,-10.71537704070272,-93665.64062969,173476.00000164,0.0,328026.67142688,2075159.95441354,0.1580729575709182,0.0,False,True,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S2,True,발사 구조 관찰 또는 초기 준비,2026-09-03T22:38:28.565816+09:00,2026-09-03T13:20:00Z,33761486888-1
KRW-0G,제로지,249.0,238.33333333333334,232.24,394.35,1.160158460667815,-2.6237225858307496,39.562993956299394,-1.8149733839129252,-1.6860879216721494,,,,,False,False,False,False,2610.5852399926166,12.612612612612617,10.0,A급,-1.9607843137254943,6.338540284325973,0.0,-0.0848896434634927,0.04688196475158435,False,True,False,True,2026-09-03T22:38:28.565816+09:00,1788442708,639868.10208987,19033740.266154774,0.03361757033259849,27,0.0,complete,1788441813643,1788442691163,1259655.39407241,1952112.17605815,-0.21559990468351087,255.0,259.0,1.5686274509803866,-2.352941176470591,3.861003861003861,250.0000000000007,complete_hourly_ordered,/v1/candles/minutes/60,120,False,61.990950226244344,221.0,2026-08-30T04:00:00,358.0,2026-09-01T11:00:00,D-2,30.44692737430168,79.56204379562044,False,True,-0.24559461786641862,-97.54134506750141,-79.57953484034022,6.338540284325973,-2.352941176470591,0.0,-0.0848896434634927,0.04688196475158435,,-0.24559461786641862,-97.54134506750141,-79.57953484034022,6.338540284325973,-2.352941176470591,0.0,-0.0848896434634927,0.04688196475158435,,-0.24559461786641862,-97.54134506750141,-79.57953484034022,6.338540284325973,-2.352941176470591,0.0,-0.0848896434634927,0.04688196475158435,,-0.24559461786641862,-97.54134506750141,-79.57953484034022,6.338540284325973,-2.352941176470591,0.0,-0.0848896434634927,0.04688196475158435,,-0.24559461786641862,-97.54134506750141,-79.57953484034022,6.338540284325973,-2.352941176470591,0.0,-0.0848896434634927,0.04688196475158435,,-1.2380188540897141,-98.39950485335619,-39.458803671785766,11.655944671922953,-3.11284046692607,0.0,-0.0848896434634927,0.04688196475158435,,-0.24559461786641862,-25385260.25700065,-74175401.23643717,-2.352941176470591,19673608.368244644,31345932.0692094,0.6276287565737982,-3.11284046692607,False,True,falling,falling,sell_advantage_accelerating,accelerating,neutral,True,True,False,🔴 1차 급등 완료·상승분 반납 / 신규매수 금지,S3,🔴 1차 급등 완료·반납,당일/5D 급등 후 상승분 상당 부분 반납,S3,False,,,2026-09-03T13:20:00Z,33761486888-1
KRW-BORA,보라,30.9,30.09333333333333,30.128,37.63916666666667,0.961753522701847,0.11506461320588805,20.04782252529503,-1.2059822026646398,-1.0829129867983283,0.09541153505553454,,,,False,False,False,False,-33.886891928194544,3.0000000000000027,6.0,관찰,0.0,0.5225125214332778,0.0,0.0,0.0,False,False,False,False,2026-09-03T22:38:28.565816+09:00,1788442708,412235.0395,2454447.942632732,0.16795428101759674,12,0.0,complete,1788442017390,1788442206524,3672786.05602033,6475140.67568913,-0.27615045848845343,30.5,32.0,4.918032786885251,1.3114754098360715,3.4375000000000044,73.33333333333324,complete_hourly_ordered,/v1/candles/minutes/60,120,False,9.965635738831601,29.1,2026-08-31T09:00:00,32.0,2026-09-03T11:00:00,D0,3.4375000000000044,37.93103448275853,False,True,,,,0.5225125214332778,0.0,0.0,0.0,0.0,,,,,0.5225125214332778,0.0,0.0,0.0,0.0,,,,,0.5225125214332778,0.0,0.0,0.0,0.0,,,,,0.5225125214332778,0.0,0.0,0.0,0.0,,,,,0.5225125214332778,0.0,0.0,0.0,0.0,,-0.29614641917084483,-74.15717709736091,-28.589660642802507,0.6834244280368225,0.6514657980456029,0.0,0.04473272198612932,-0.03188521299790992,,,412235.0395,2454447.942632732,0.0,2866682.982132732,3714338.8568873308,0.7717882219650399,0.6514657980456029,False,False,rising,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-03T13:20:00Z,33761486888-1
KRW-PUNDIX,펀디엑스,124.0,123.26666666666667,114.76,145.975,0.9830693610049179,-7.41257116300685,15.556316720899696,-1.117169242987138,-1.3355990263588235,,,11.64744538883807,,False,False,False,False,-46.00690557960441,-2.3622047244094446,10.0,A급,0.0,1.5559508221543936,-1.0,-0.05461496450027692,0.04084691841083021,False,False,False,False,2026-09-03T22:38:28.565816+09:00,1788442708,14273864.6646446,3153464.74700695,4.526406923747083,44,0.0,complete,1788441972871,1788442707747,1439083.55879961,2788361.45819046,-0.31917101085126176,122.0,144.0,18.032786885245898,1.6393442622950838,13.88888888888889,90.9090909090909,complete_hourly_ordered,/v1/candles/minutes/60,120,False,19.999999999999996,120.0,2026-09-02T03:00:00,144.0,2026-09-03T19:00:00,D0,13.888888888888884,83.33333333333329,False,False,4.100997706856977,-9.225492195558394,-91.46866092041395,1.5559508221543936,0.0,-1.0,-0.05461496450027692,0.04084691841083021,0.10120744593569952,4.100997706856977,-9.225492195558394,-91.46866092041395,1.5559508221543936,0.0,-1.0,-0.05461496450027692,0.04084691841083021,0.10120744593569952,4.100997706856977,-9.225492195558394,-91.46866092041395,1.5559508221543936,0.0,-1.0,-0.05461496450027692,0.04084691841083021,0.10120744593569952,4.100997706856977,-9.225492195558394,-91.46866092041395,1.5559508221543936,0.0,-1.0,-0.05461496450027692,0.04084691841083021,0.10120744593569952,4.100997706856977,-9.225492195558394,-91.46866092041395,1.5559508221543936,0.0,-1.0,-0.05461496450027692,0.04084691841083021,0.10120744593569952,4.210847865570988,-58.16746474773715,-97.08363926449756,3.914578985211101,-2.3622047244094446,-1.0,-0.16384489350083076,0.12252676656179773,0.29994134060527955,4.100997706856977,-1450665.2831191905,-33809838.6405307,0.0,17427329.41165155,21821974.056483947,0.7986137902346824,-2.3622047244094446,False,False,falling,falling,buy_advantage_accelerating,accelerating,neutral,True,True,False,🔴 1차 급등 완료·상승분 반납 / 신규매수 금지,S3,🔴 1차 급등 완료·반납,당일/5D 급등 후 상승분 상당 부분 반납,S3,False,,,2026-09-03T13:20:00Z,33761486888-1
KRW-USD1,월드리버티파이낸셜유에스디,1375.0,1381.7333333333333,1418.6,1463.9916666666666,-0.004824624885413353,2.598806334884151,5.618770598648664,-0.019763736785594465,0.057486264824819513,,,,,False,False,False,False,-62.41350523454037,-1.2212643678160884,5.0,관찰,0.0,3.7584803514084513,0.0,0.0,0.0,False,False,False,False,2026-09-03T22:38:28.565816+09:00,1788442708,34999.99998,0.0,,6,0.0,complete,1788441840543,1788442620592,38660.03242551,30876.8400642,0.11192899655447901,1379.0,1379.0,0.0,-0.29006526468455807,0.290065264684554,,complete_hourly_ordered,/v1/candles/minutes/60,120,False,0.9454545454545382,1375.0,2026-09-01T04:00:00,1388.0,2026-09-02T07:00:00,D-1,0.9365994236311237,100.0,False,True,,249.2363638014028,,3.7584803514084513,0.0,0.0,0.0,0.0,,,249.2363638014028,,3.7584803514084513,0.0,0.0,0.0,0.0,,,249.2363638014028,,3.7584803514084513,0.0,0.0,0.0,0.0,,,249.2363638014028,,3.7584803514084513,0.0,0.0,0.0,0.0,,,249.2363638014028,,3.7584803514084513,0.0,0.0,0.0,0.0,,,74.64092827804816,,3.8265367193021262,0.0,0.0,0.0,0.0,,,24978.13410125,0.0,0.0,34999.99998,25020.560534185002,1.3988495554358316,0.0,False,False,rising,flat_or_na,buy_only,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-03T13:20:00Z,33761486888-1
KRW-BAT,베이직어텐션토큰,93.2,94.86666666666666,97.24,122.75833333333334,0.45887751500175433,2.440696558343619,22.720792885751145,-1.218590602814681,-0.873265075294617,2.0028847692622422,,,,False,False,False,False,-30.9740155044422,-1.6913319238900604,6.0,관찰,-0.10741138560687036,1.695253255445813,0.0,0.0,0.0,False,False,False,False,2026-09-03T22:38:28.565816+09:00,1788442708,50107.52688152,0.0,,1,0.0,complete,1788442554348,1788442554348,659978.8219879,265278.52241418,0.4265843464650187,93.1,93.7,0.6444683136412444,0.10741138560688146,0.5336179295624333,83.33333333333218,complete_hourly_ordered,/v1/candles/minutes/60,120,False,7.759562841530054,91.5,2026-08-31T08:00:00,98.6,2026-09-02T05:00:00,D-1,5.476673427991874,76.05633802816894,False,False,,892.8180481589941,-100.0,1.695253255445813,0.10741138560688146,0.0,0.0,0.0,,,892.8180481589941,-100.0,1.695253255445813,0.10741138560688146,0.0,0.0,0.0,,,892.8180481589941,-100.0,1.695253255445813,0.10741138560688146,0.0,0.0,0.0,,,892.8180481589941,-100.0,1.695253255445813,0.10741138560688146,0.0,0.0,0.0,,,892.8180481589941,-100.0,1.695253255445813,0.10741138560688146,0.0,0.0,0.0,,,,-100.0,2.345108534258607,0.5393743257820827,0.0,0.021178962230838927,-0.014718664955889693,,,45060.526882433005,-759819.22414364,0.10741138560688146,50107.52688152,1042710.8356986095,0.04805505530969982,0.5393743257820827,False,False,rising,falling,buy_only,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-03T13:20:00Z,33761486888-1
KRW-HUNT,헌트,123.0,118.73333333333333,115.08,126.06666666666666,0.8493771234428182,-3.174603174603177,5.817028027498675,-0.7705298388067131,-0.8774666447104897,,,6.629343762027488,,False,False,False,False,71.9461834291644,3.3613445378151363,13.0,A급,0.0,1.8394535939445689,0.0,0.0,0.0,False,False,False,False,2026-09-03T22:38:28.565816+09:00,1788442708,1965175.14268674,971823.7846793301,2.022151725104344,7,0.0,complete,1788442140854,1788442691436,2022601.02617645,3117416.05472592,-0.2129983249700148,123.0,128.0,4.065040650406515,0.0,3.90625,100.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,12.280701754385959,114.0,2026-08-31T18:00:00,128.0,2026-09-03T13:00:00,D0,3.90625,35.714285714285666,False,True,,83.66122828868978,,1.8394535939445689,0.0,0.0,0.0,0.0,0.0,,83.66122828868978,,1.8394535939445689,0.0,0.0,0.0,0.0,0.0,,83.66122828868978,,1.8394535939445689,0.0,0.0,0.0,0.0,0.0,,83.66122828868978,,1.8394535939445689,0.0,0.0,0.0,0.0,0.0,,83.66122828868978,,1.8394535939445689,0.0,0.0,0.0,0.0,0.0,1.999061223799991,1775.6986465474345,-78.58181386342696,1.8523584248294185,0.0,0.0,0.05662514156286047,-0.04665941878941826,-0.1250078778652144,,895175.1426879601,971823.7846793301,0.0,2936998.92736607,3169109.22063142,0.9267585062217881,0.0,False,False,rising,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass,S1,⚡ 선행 시동,가격 미급등 상태에서 선행조건 3개 개선,S1,False,,,2026-09-03T13:20:00Z,33761486888-1
KRW-PENGU,펏지펭귄,11.6,12.325333333333333,9.8566,10.560583333333334,1.4375068583342587,-25.046500145418634,-16.71072462853219,-1.4262384369561505,-2.3035049587477685,,,,,False,False,False,False,-39.6245348181804,-9.44881889763779,8.0,B급,0.0,2.2809983187965486,0.0,-0.05486667398220124,0.05391395372870633,False,False,False,False,2026-09-03T22:38:28.565816+09:00,1788442708,14973166.365427688,33476876.26436108,0.4472689222013187,54,0.0,complete,1788441863274,1788442563200,104644527.87016258,68127788.19896246,0.21135758611113373,11.5,11.7,1.7391304347825987,0.8695652173912993,0.8547008547008517,50.0,complete_hourly_ordered,/v1/candles/minutes/60,120,False,4.464285714285721,11.2,2026-09-02T19:00:00,11.7,2026-09-03T21:00:00,D0,0.8547008547008517,19.9999999999999,False,True,0.21386276627335668,72.49842977806114,-9.982130661015454,2.2809983187965486,0.8695652173912993,0.0,-0.05486667398220124,0.05391395372870633,,0.21386276627335668,72.49842977806114,-9.982130661015454,2.2809983187965486,0.8695652173912993,0.0,-0.05486667398220124,0.05391395372870633,,0.21386276627335668,72.49842977806114,-9.982130661015454,2.2809983187965486,0.8695652173912993,0.0,-0.05486667398220124,0.05391395372870633,,0.21386276627335668,72.49842977806114,-9.982130661015454,2.2809983187965486,0.8695652173912993,0.0,-0.05486667398220124,0.05391395372870633,,0.21386276627335668,72.49842977806114,-9.982130661015454,2.2809983187965486,0.8695652173912993,0.0,-0.05486667398220124,0.05391395372870633,,0.4472689222013187,,1060.4874108250795,3.6604637198073604,1.754385964912264,0.0,0.054866673982223446,-0.05392246307689419,,0.21386276627335668,6292990.908356937,-3712269.0799878575,0.8695652173912993,48450042.62978877,26639961.49967474,1.818697922306694,1.754385964912264,False,False,rising,falling,sell_advantage_weakening,accelerating,neutral,False,False,False,pass,S0,🌱 초발사 준비,발사 구조 관찰 또는 초기 준비,S0,False,,,2026-09-03T13:20:00Z,33761486888-1
